s t k edges
34 13 1 34-29,29-14,14-13
34 13 2 34-29,29-12,12-13
15 29 0 15-29
15 29 1 15-6,6-29
15 29 2 15-14,14-29
37 0 0 37-32,32-2,2-4,4-0
37 0 1 37-30,30-21,21-41,41-40,40-39,39-1,1-0
37 0 2 37-30,30-32,32-2,2-4,4-0
24 11 0 24-3,3-29,29-11
24 11 1 24-25,25-6,6-29,29-12,12-11
24 11 2 24-25,25-6,6-29,29-11
27 22 0 27-29,29-6,6-22
27 22 1 27-12,12-29,29-3,3-24,24-22
27 22 2 27-12,12-29,29-6,6-22
13 23 0 13-12,12-29,29-3,3-23
13 23 1 13-14,14-29,29-6,6-25,25-23
13 23 2 13-14,14-29,29-3,3-23
3 1 0 3-2,2-4,4-0,0-1
3 1 1 3-29,29-36,36-30,30-21,21-41,41-40,40-39,39-1
3 1 2 3-5,5-4,4-0,0-1
25 44 0 25-6,6-2,2-4,4-0,0-1,1-44
25 44 1 25-23,23-3,3-29,29-36,36-30,30-21,21-41,41-42,42-45,45-44
25 44 2 25-24,24-3,3-2,2-4,4-0,0-1,1-44
28 15 0 28-29,29-15
28 15 1 28-34,34-29,29-6,6-15
28 15 2 28-12,12-13,13-14,14-15
31 2 0 31-20,20-32,32-2
31 2 1 31-30,30-32,32-33,33-2
31 2 2 31-30,30-32,32-2
1 43 0 1-8,8-9,9-43
1 43 1 1-44,44-10,10-43
1 43 2 1-8,8-10,10-43
40 26 0 40-41,41-26
40 26 1 40-39,39-44,44-45,45-42,42-26
40 26 2 40-41,41-42,42-26
21 24 0 21-30,30-36,36-29,29-3,3-24
21 24 1 21-41,41-40,40-39,39-1,1-0,0-4,4-5,5-3,3-23,23-24
21 24 2 21-30,30-32,32-2,2-3,3-24
4 32 0 4-2,2-32
4 32 1 4-5,5-3,3-29,29-32
4 32 2 4-0,0-1,1-39,39-40,40-41,41-21,21-30,30-32
43 7 0 43-9,9-41,41-21,21-30,30-32,32-33,33-7
43 7 1 43-10,10-44,44-1,1-0,0-4,4-5,5-3,3-7
43 7 2 43-10,10-8,8-1,1-0,0-4,4-2,2-33,33-7
8 35 0 8-9,9-41,41-21,21-30,30-36,36-35
8 35 1 8-1,1-0,0-4,4-2,2-32,32-34,34-35
8 35 2 8-9,9-41,41-26,26-21,21-30,30-36,36-35
7 21 0 7-33,33-32,32-30,30-21
7 21 1 7-3,3-2,2-4,4-0,0-1,1-39,39-40,40-41,41-21
7 21 2 7-3,3-2,2-32,32-30,30-21
46 16 0 46-45,45-42,42-41,41-21,21-30,30-37,37-16
46 16 1 46-47,47-1,1-0,0-4,4-2,2-32,32-37,37-18,18-17,17-16
46 16 2 46-45,45-42,42-26,26-21,21-30,30-37,37-16
29 40 0 29-36,36-30,30-21,21-41,41-40
29 40 1 29-32,32-2,2-4,4-0,0-1,1-39,39-40
29 40 2 29-32,32-30,30-21,21-41,41-40
33 45 0 33-32,32-30,30-21,21-41,41-42,42-45
33 45 1 33-2,2-4,4-0,0-1,1-44,44-45
33 45 2 33-32,32-30,30-21,21-26,26-42,42-45
16 35 0 16-17,17-19,19-36,36-35
16 35 1 16-37,37-32,32-34,34-35
16 35 2 16-37,37-36,36-35
36 46 0 36-30,30-21,21-41,41-42,42-45,45-46
36 46 1 36-29,29-32,32-2,2-4,4-0,0-1,1-47,47-46
36 46 2 36-30,30-21,21-26,26-42,42-45,45-46
22 9 0 22-6,6-29,29-36,36-30,30-21,21-41,41-9
22 9 1 22-24,24-3,3-5,5-4,4-0,0-1,1-8,8-9
22 9 2 22-6,6-2,2-4,4-0,0-1,1-8,8-9
44 30 0 44-39,39-40,40-41,41-21,21-30
44 30 1 44-1,1-0,0-4,4-2,2-32,32-30
44 30 2 44-45,45-42,42-41,41-21,21-30
9 4 0 9-8,8-1,1-0,0-4
9 4 1 9-41,41-21,21-30,30-32,32-2,2-4
9 4 2 9-41,41-40,40-39,39-1,1-0,0-4
34 4 0 34-32,32-2,2-4
34 4 1 34-29,29-3,3-5,5-4
34 4 2 34-35,35-36,36-30,30-21,21-41,41-40,40-39,39-1,1-0,0-4
15 26 0 15-29,29-36,36-30,30-21,21-26
15 26 1 15-6,6-2,2-4,4-0,0-1,1-39,39-40,40-41,41-26
15 26 2 15-29,29-32,32-30,30-21,21-26
37 9 0 37-30,30-21,21-41,41-9
37 9 1 37-32,32-2,2-4,4-0,0-1,1-8,8-9
37 9 2 37-32,32-30,30-21,21-41,41-9
24 18 0 24-3,3-29,29-32,32-37,37-18
24 18 1 24-25,25-6,6-29,29-36,36-19,19-17,17-18
24 18 2 24-3,3-2,2-32,32-37,37-18
13 16 0 13-12,12-29,29-32,32-37,37-16
13 16 1 13-14,14-29,29-36,36-19,19-17,17-16
13 16 2 13-14,14-29,29-32,32-37,37-16
0 11 0 0-4,4-5,5-3,3-29,29-11
0 11 1 0-1,1-39,39-40,40-41,41-21,21-30,30-36,36-29,29-12,12-11
0 11 2 0-4,4-2,2-32,32-29,29-11
38 24 0 38-47,47-1,1-0,0-4,4-5,5-3,3-24
38 24 1 38-46,46-45,45-42,42-41,41-21,21-30,30-36,36-29,29-3,3-23,23-24
38 24 2 38-47,47-1,1-0,0-4,4-2,2-3,3-24
3 6 0 3-6
3 6 1 3-2,2-6
3 6 2 3-29,29-6
28 6 0 28-29,29-6
28 6 1 28-34,34-32,32-2,2-6
28 6 2 28-12,12-29,29-15,15-6
31 11 0 31-20,20-32,32-29,29-11
31 11 1 31-30,30-36,36-29,29-12,12-11
31 11 2 31-30,30-32,32-29,29-11
1 44 0 1-44
1 44 1 1-39,39-44
1 44 2 1-47,47-44
40 1 0 40-39,39-1
40 1 1 40-41,41-9,9-8,8-1
40 1 2 40-39,39-44,44-1
21 33 0 21-30,30-32,32-33
21 33 1 21-41,41-40,40-39,39-1,1-0,0-4,4-2,2-33
21 33 2 21-30,30-37,37-32,32-33
4 47 0 4-0,0-1,1-47
4 47 1 4-2,2-32,32-30,30-21,21-41,41-42,42-45,45-44,44-47
4 47 2 4-0,0-1,1-44,44-47
8 42 0 8-9,9-41,41-42
8 42 1 8-10,10-44,44-45,45-42
8 42 2 8-1,1-39,39-40,40-41,41-26,26-42
7 18 0 7-33,33-32,32-37,37-18
7 18 1 7-3,3-29,29-36,36-19,19-17,17-18
7 18 2 7-3,3-2,2-32,32-37,37-18
46 27 0 46-45,45-42,42-41,41-21,21-30,30-36,36-29,29-27
46 27 1 46-47,47-1,1-0,0-4,4-5,5-3,3-29,29-12,12-27
46 27 2 46-45,45-42,42-41,41-21,21-30,30-32,32-29,29-27
29 33 0 29-32,32-33
29 33 1 29-3,3-7,7-33
29 33 2 29-6,6-2,2-33
33 38 0 33-2,2-4,4-0,0-1,1-47,47-38
33 38 1 33-32,32-30,30-21,21-41,41-42,42-45,45-46,46-38
33 38 2 33-32,32-2,2-4,4-0,0-1,1-47,47-38
16 26 0 16-37,37-30,30-21,21-26
16 26 1 16-17,17-18,18-37,37-32,32-2,2-4,4-0,0-1,1-39,39-40,40-41,41-26
16 26 2 16-37,37-32,32-30,30-21,21-26
41 38 0 41-42,42-45,45-46,46-38
41 38 1 41-40,40-39,39-1,1-47,47-38
41 38 2 41-42,42-45,45-44,44-47,47-38
22 0 0 22-6,6-2,2-4,4-0
22 0 1 22-24,24-3,3-29,29-36,36-30,30-21,21-41,41-40,40-39,39-1,1-0
22 0 2 22-24,24-3,3-2,2-4,4-0
44 21 0 44-45,45-42,42-26,26-21
44 21 1 44-39,39-40,40-41,41-21
44 21 2 44-1,1-0,0-4,4-2,2-32,32-30,30-21
9 13 0 9-41,41-21,21-30,30-36,36-29,29-12,12-13
9 13 1 9-8,8-1,1-0,0-4,4-5,5-3,3-29,29-14,14-13
9 13 2 9-41,41-21,21-30,30-32,32-29,29-12,12-13
12 46 0 12-29,29-32,32-2,2-4,4-0,0-1,1-47,47-46
12 46 1 12-11,11-29,29-36,36-30,30-21,21-41,41-42,42-45,45-46
12 46 2 12-29,29-32,32-30,30-21,21-41,41-42,42-45,45-46
34 31 0 34-32,32-20,20-31
34 31 1 34-29,29-32,32-30,30-31
34 31 2 34-32,32-30,30-31
24 25 0 24-25
24 25 1 24-23,23-25
24 25 2 24-22,22-6,6-25
10 20 0 10-8,8-9,9-41,41-21,21-30,30-31,31-20
10 20 1 10-44,44-1,1-0,0-4,4-2,2-32,32-20
10 20 2 10-8,8-9,9-41,41-21,21-30,30-32,32-20
13 9 0 13-12,12-29,29-36,36-30,30-21,21-41,41-9
13 9 1 13-14,14-29,29-32,32-2,2-4,4-0,0-1,1-8,8-9
13 9 2 13-12,12-29,29-32,32-30,30-21,21-41,41-9
0 2 0 0-4,4-2
0 2 1 0-1,1-39,39-40,40-41,41-21,21-30,30-32,32-2
0 2 2 0-4,4-5,5-2
38 19 0 38-46,46-45,45-42,42-41,41-21,21-30,30-36,36-19
38 19 1 38-47,47-1,1-0,0-4,4-2,2-32,32-37,37-18,18-17,17-19
38 19 2 38-46,46-45,45-42,42-26,26-21,21-30,30-36,36-19
3 15 0 3-6,6-15
3 15 1 3-29,29-15
3 15 2 3-2,2-6,6-29,29-14,14-15
28 29 0 28-29
28 29 1 28-12,12-29
28 29 2 28-34,34-29
1 37 0 1-0,0-4,4-2,2-32,32-37
1 37 1 1-39,39-40,40-41,41-21,21-30,30-37
1 37 2 1-8,8-9,9-41,41-21,21-30,30-37
40 8 0 40-41,41-9,9-8
40 8 1 40-39,39-1,1-8
40 8 2 40-39,39-44,44-10,10-8
21 42 0 21-41,41-42
21 42 1 21-26,26-42
21 42 2 21-30,30-32,32-2,2-4,4-0,0-1,1-44,44-45,45-42
4 22 0 4-2,2-6,6-22
4 22 1 4-5,5-3,3-24,24-22
4 22 2 4-2,2-3,3-24,24-22
26 39 0 26-41,41-40,40-39
26 39 1 26-42,42-45,45-44,44-39
26 39 2 26-21,21-41,41-9,9-8,8-1,1-39
7 11 0 7-3,3-29,29-11
7 11 1 7-33,33-32,32-29,29-12,12-11
7 11 2 7-33,33-32,32-29,29-11
46 34 0 46-47,47-1,1-0,0-4,4-2,2-32,32-34
46 34 1 46-45,45-42,42-41,41-21,21-30,30-36,36-35,35-34
46 34 2 46-45,45-42,42-41,41-21,21-30,30-32,32-34
16 17 0 16-17
16 17 1 16-37,37-18,18-17
16 17 2 16-37,37-36,36-19,19-17
41 47 0 41-40,40-39,39-44,44-47
41 47 1 41-9,9-8,8-1,1-47
41 47 2 41-42,42-45,45-46,46-47
22 27 0 22-6,6-29,29-27
22 27 1 22-24,24-3,3-29,29-12,12-27
22 27 2 22-24,24-3,3-29,29-27
44 12 0 44-1,1-0,0-4,4-5,5-3,3-29,29-12
44 12 1 44-39,39-40,40-41,41-21,21-30,30-36,36-29,29-27,27-12
44 12 2 44-1,1-0,0-4,4-2,2-32,32-29,29-12
47 1 0 47-1
47 1 1 47-44,44-1
47 1 2 47-46,46-45,45-44,44-39,39-1
12 37 0 12-29,29-32,32-37
12 37 1 12-11,11-29,29-36,36-37
12 37 2 12-28,28-34,34-32,32-30,30-37
34 22 0 34-29,29-6,6-22
34 22 1 34-32,32-29,29-3,3-24,24-22
34 22 2 34-32,32-2,2-6,6-22
45 43 0 45-44,44-10,10-43
45 43 1 45-42,42-41,41-9,9-43
45 43 2 45-44,44-1,1-8,8-9,9-43
10 31 0 10-8,8-9,9-41,41-21,21-30,30-31
10 31 1 10-44,44-1,1-0,0-4,4-2,2-32,32-20,20-31
10 31 2 10-43,43-9,9-41,41-21,21-30,30-31
13 2 0 13-12,12-29,29-32,32-2
13 2 1 13-14,14-29,29-6,6-2
13 2 2 13-14,14-29,29-32,32-2
0 25 0 0-4,4-2,2-6,6-25
0 25 1 0-1,1-39,39-40,40-41,41-21,21-30,30-36,36-29,29-3,3-24,24-25
0 25 2 0-4,4-5,5-2,2-6,6-25
38 10 0 38-47,47-44,44-10
38 10 1 38-46,46-47,47-1,1-8,8-10
38 10 2 38-46,46-45,45-44,44-10
25 7 0 25-23,23-3,3-7
25 7 1 25-6,6-2,2-33,33-7
25 7 2 25-6,6-3,3-7
28 20 0 28-34,34-32,32-20
28 20 1 28-29,29-32,32-30,30-31,31-20
28 20 2 28-29,29-32,32-20
14 35 0 14-29,29-34,34-35
14 35 1 14-15,15-29,29-36,36-35
14 35 2 14-29,29-36,36-35
40 15 0 40-41,41-21,21-30,30-36,36-29,29-15
40 15 1 40-39,39-1,1-0,0-4,4-2,2-6,6-15
40 15 2 40-41,41-21,21-30,30-32,32-29,29-15
4 29 0 4-2,2-6,6-29
4 29 1 4-5,5-3,3-29
4 29 2 4-0,0-1,1-39,39-40,40-41,41-21,21-30,30-36,36-29
26 46 0 26-42,42-45,45-46
26 46 1 26-41,41-40,40-39,39-44,44-47,47-46
26 46 2 26-21,21-41,41-9,9-8,8-1,1-47,47-38,38-46
7 0 0 7-3,3-2,2-4,4-0
7 0 1 7-33,33-32,32-30,30-21,21-41,41-40,40-39,39-1,1-0
7 0 2 7-33,33-2,2-4,4-0
46 37 0 46-45,45-42,42-41,41-21,21-30,30-37
46 37 1 46-47,47-1,1-0,0-4,4-2,2-32,32-37
46 37 2 46-45,45-42,42-26,26-21,21-30,30-37
16 8 0 16-37,37-30,30-21,21-41,41-9,9-8
16 8 1 16-17,17-18,18-37,37-32,32-2,2-4,4-0,0-1,1-8
16 8 2 16-37,37-32,32-30,30-21,21-41,41-9,9-8
19 5 0 19-36,36-29,29-3,3-5
19 5 1 19-17,17-16,16-37,37-32,32-2,2-5
19 5 2 19-36,36-37,37-32,32-2,2-5
41 16 0 41-21,21-30,30-37,37-16
41 16 1 41-40,40-39,39-1,1-0,0-4,4-2,2-32,32-37,37-18,18-17,17-16
41 16 2 41-26,26-21,21-30,30-37,37-16
22 18 0 22-24,24-3,3-2,2-32,32-37,37-18
22 18 1 22-6,6-29,29-36,36-19,19-17,17-18
22 18 2 22-6,6-2,2-32,32-37,37-18
44 11 0 44-1,1-0,0-4,4-5,5-3,3-29,29-11
44 11 1 44-39,39-40,40-41,41-21,21-30,30-36,36-29,29-12,12-11
44 11 2 44-1,1-0,0-4,4-2,2-32,32-29,29-11
47 14 0 47-1,1-0,0-4,4-2,2-6,6-15,15-14
47 14 1 47-44,44-39,39-40,40-41,41-21,21-30,30-36,36-29,29-14
47 14 2 47-1,1-0,0-4,4-2,2-32,32-29,29-14
34 17 0 34-32,32-37,37-16,16-17
34 17 1 34-35,35-36,36-19,19-17
34 17 2 34-29,29-36,36-37,37-18,18-17
17 47 0 17-16,16-37,37-32,32-2,2-4,4-0,0-1,1-47
17 47 1 17-18,18-37,37-30,30-21,21-41,41-42,42-45,45-44,44-47
17 47 2 17-18,18-37,37-32,32-2,2-4,4-0,0-1,1-47
37 36 0 37-36
37 36 1 37-30,30-36
37 36 2 37-32,32-29,29-36
45 36 0 45-42,42-41,41-21,21-30,30-36
45 36 1 45-44,44-1,1-0,0-4,4-5,5-3,3-29,29-36
45 36 2 45-42,42-26,26-21,21-30,30-36
10 6 0 10-8,8-1,1-0,0-4,4-2,2-6
10 6 1 10-43,43-9,9-41,41-21,21-30,30-36,36-29,29-6
10 6 2 10-44,44-1,1-0,0-4,4-2,2-6
35 18 0 35-34,34-32,32-37,37-18
35 18 1 35-36,36-19,19-17,17-18
35 18 2 35-36,36-37,37-18
0 16 0 0-4,4-2,2-32,32-37,37-16
0 16 1 0-1,1-39,39-40,40-41,41-21,21-30,30-36,36-19,19-17,17-16
0 16 2 0-4,4-5,5-2,2-32,32-37,37-16
38 13 0 38-47,47-1,1-0,0-4,4-5,5-3,3-29,29-12,12-13
38 13 1 38-46,46-45,45-42,42-41,41-21,21-30,30-36,36-29,29-14,14-13
38 13 2 38-47,47-1,1-0,0-4,4-2,2-32,32-29,29-12,12-13
25 8 0 25-6,6-2,2-4,4-0,0-1,1-8
25 8 1 25-23,23-3,3-29,29-36,36-30,30-21,21-41,41-9,9-8
25 8 2 25-24,24-3,3-2,2-4,4-0,0-1,1-8
28 19 0 28-29,29-36,36-19
28 19 1 28-34,34-32,32-37,37-18,18-17,17-19
28 19 2 28-34,34-35,35-36,36-19
14 42 0 14-29,29-32,32-30,30-21,21-41,41-42
14 42 1 14-15,15-6,6-2,2-4,4-0,0-1,1-44,44-45,45-42
14 42 2 14-29,29-36,36-30,30-21,21-41,41-42
26 41 0 26-41
26 41 1 26-42,42-41
26 41 2 26-21,21-41
46 44 0 46-45,45-44
46 44 1 46-47,47-44
46 44 2 46-38,38-47,47-1,1-44
29 12 0 29-12
29 12 1 29-11,11-12
29 12 2 29-27,27-12
16 15 0 16-37,37-32,32-29,29-15
16 15 1 16-17,17-19,19-36,36-29,29-6,6-15
16 15 2 16-37,37-36,36-29,29-15
19 10 0 19-36,36-30,30-21,21-41,41-9,9-8,8-10
19 10 1 19-17,17-16,16-37,37-32,32-2,2-4,4-0,0-1,1-44,44-10
19 10 2 19-36,36-30,30-21,21-41,41-9,9-43,43-10
2 46 0 2-4,4-0,0-1,1-47,47-46
2 46 1 2-32,32-30,30-21,21-41,41-42,42-45,45-46
2 46 2 2-5,5-4,4-0,0-1,1-47,47-46
41 25 0 41-21,21-30,30-36,36-29,29-6,6-25
41 25 1 41-40,40-39,39-1,1-0,0-4,4-5,5-3,3-24,24-25
41 25 2 41-21,21-30,30-32,32-2,2-6,6-25
22 21 0 22-6,6-29,29-36,36-30,30-21
22 21 1 22-24,24-3,3-5,5-4,4-0,0-1,1-39,39-40,40-41,41-21
22 21 2 22-6,6-2,2-32,32-30,30-21
5 35 0 5-2,2-32,32-34,34-35
5 35 1 5-3,3-29,29-36,36-35
5 35 2 5-3,3-29,29-34,34-35
44 2 0 44-1,1-0,0-4,4-2
44 2 1 44-39,39-40,40-41,41-21,21-30,30-32,32-2
44 2 2 44-47,47-1,1-0,0-4,4-2
9 32 0 9-41,41-21,21-30,30-32
9 32 1 9-8,8-1,1-0,0-4,4-2,2-32
9 32 2 9-41,41-26,26-21,21-30,30-32
47 23 0 47-1,1-0,0-4,4-5,5-3,3-23
47 23 1 47-44,44-39,39-40,40-41,41-21,21-30,30-36,36-29,29-6,6-25,25-23
47 23 2 47-1,1-0,0-4,4-2,2-3,3-23
34 40 0 34-32,32-30,30-21,21-41,41-40
34 40 1 34-29,29-32,32-2,2-4,4-0,0-1,1-39,39-40
34 40 2 34-29,29-32,32-30,30-21,21-41,41-40
17 32 0 17-16,16-37,37-32
17 32 1 17-18,18-37,37-30,30-32
17 32 2 17-19,19-36,36-29,29-32
37 45 0 37-30,30-21,21-41,41-42,42-45
37 45 1 37-32,32-2,2-4,4-0,0-1,1-44,44-45
37 45 2 37-30,30-21,21-26,26-42,42-45
23 14 0 23-3,3-29,29-14
23 14 1 23-25,25-6,6-15,15-14
23 14 2 23-24,24-22,22-6,6-29,29-12,12-13,13-14
45 29 0 45-42,42-41,41-21,21-30,30-36,36-29
45 29 1 45-44,44-1,1-0,0-4,4-5,5-3,3-29
45 29 2 45-42,42-41,41-21,21-30,30-32,32-29
10 1 0 10-8,8-1
10 1 1 10-44,44-1
10 1 2 10-43,43-9,9-41,41-40,40-39,39-1
35 27 0 35-36,36-29,29-27
35 27 1 35-34,34-28,28-12,12-27
35 27 2 35-34,34-29,29-27
0 23 0 0-4,4-5,5-3,3-23
0 23 1 0-1,1-39,39-40,40-41,41-21,21-30,30-36,36-29,29-6,6-25,25-23
0 23 2 0-4,4-2,2-3,3-23
38 4 0 38-47,47-1,1-0,0-4
38 4 1 38-46,46-45,45-42,42-41,41-21,21-30,30-32,32-2,2-4
38 4 2 38-46,46-47,47-1,1-0,0-4
25 17 0 25-6,6-29,29-36,36-19,19-17
25 17 1 25-24,24-3,3-2,2-32,32-37,37-16,16-17
25 17 2 25-23,23-3,3-29,29-32,32-30,30-37,37-18,18-17
14 45 0 14-29,29-32,32-30,30-21,21-41,41-42,42-45
14 45 1 14-15,15-6,6-2,2-4,4-0,0-1,1-44,44-45
14 45 2 14-29,29-36,36-30,30-21,21-41,41-42,42-45
1 8 0 1-8
1 8 1 1-44,44-10,10-8
1 8 2 1-39,39-40,40-41,41-9,9-8
39 31 0 39-40,40-41,41-21,21-30,30-31
39 31 1 39-1,1-0,0-4,4-2,2-32,32-20,20-31
39 31 2 39-40,40-41,41-26,26-21,21-30,30-31
4 3 0 4-2,2-3
4 3 1 4-5,5-3
4 3 2 4-0,0-1,1-39,39-40,40-41,41-21,21-30,30-36,36-29,29-3
29 5 0 29-3,3-5
29 5 1 29-32,32-2,2-5
29 5 2 29-6,6-2,2-4,4-5
16 6 0 16-37,37-32,32-2,2-6
16 6 1 16-17,17-19,19-36,36-29,29-6
16 6 2 16-37,37-36,36-29,29-6
2 41 0 2-32,32-30,30-21,21-41
2 41 1 2-4,4-0,0-1,1-39,39-40,40-41
2 41 2 2-33,33-32,32-30,30-21,21-41
41 2 0 41-21,21-30,30-32,32-2
41 2 1 41-40,40-39,39-1,1-0,0-4,4-2
41 2 2 41-26,26-21,21-30,30-32,32-2
22 44 0 22-6,6-2,2-4,4-0,0-1,1-44
22 44 1 22-24,24-3,3-29,29-36,36-30,30-21,21-41,41-42,42-45,45-44
22 44 2 22-24,24-3,3-2,2-4,4-0,0-1,1-44
5 44 0 5-4,4-0,0-1,1-44
5 44 1 5-2,2-32,32-30,30-21,21-41,41-42,42-45,45-44
5 44 2 5-2,2-4,4-0,0-1,1-44
9 41 0 9-41
9 41 1 9-8,8-1,1-39,39-40,40-41
9 41 2 9-43,43-10,10-44,44-45,45-42,42-41
47 28 0 47-1,1-0,0-4,4-5,5-3,3-29,29-28
47 28 1 47-44,44-39,39-40,40-41,41-21,21-30,30-32,32-34,34-28
47 28 2 47-1,1-0,0-4,4-2,2-32,32-34,34-28
34 35 0 34-35
34 35 1 34-29,29-36,36-35
34 35 2 34-32,32-37,37-36,36-35
17 25 0 17-19,19-36,36-29,29-6,6-25
17 25 1 17-16,16-37,37-32,32-2,2-3,3-24,24-25
17 25 2 17-18,18-37,37-30,30-32,32-29,29-3,3-23,23-25
42 35 0 42-41,41-21,21-30,30-36,36-35
42 35 1 42-45,45-44,44-1,1-0,0-4,4-2,2-32,32-34,34-35
42 35 2 42-26,26-21,21-30,30-36,36-35
23 7 0 23-3,3-7
23 7 1 23-25,25-6,6-2,2-33,33-7
23 7 2 23-24,24-3,3-7
45 22 0 45-44,44-1,1-0,0-4,4-2,2-6,6-22
45 22 1 45-42,42-41,41-21,21-30,30-36,36-29,29-3,3-24,24-22
45 22 2 45-42,42-41,41-21,21-30,30-32,32-2,2-6,6-22
10 8 0 10-8
10 8 1 10-43,43-9,9-8
10 8 2 10-44,44-1,1-8
13 45 0 13-12,12-29,29-36,36-30,30-21,21-41,41-42,42-45
13 45 1 13-14,14-29,29-32,32-2,2-4,4-0,0-1,1-44,44-45
13 45 2 13-12,12-29,29-32,32-30,30-21,21-41,41-42,42-45
35 0 0 35-34,34-32,32-2,2-4,4-0
35 0 1 35-36,36-30,30-21,21-41,41-40,40-39,39-1,1-0
35 0 2 35-36,36-37,37-32,32-2,2-4,4-0
25 26 0 25-6,6-29,29-36,36-30,30-21,21-26
25 26 1 25-23,23-3,3-5,5-4,4-0,0-1,1-39,39-40,40-41,41-26
25 26 2 25-6,6-2,2-32,32-30,30-21,21-26
11 27 0 11-12,12-27
11 27 1 11-29,29-27
11 27 2 11-12,12-29,29-27
39 20 0 39-40,40-41,41-21,21-30,30-31,31-20
39 20 1 39-1,1-0,0-4,4-2,2-32,32-20
39 20 2 39-40,40-41,41-21,21-30,30-32,32-20
4 10 0 4-0,0-1,1-44,44-10
4 10 1 4-2,2-32,32-30,30-21,21-41,41-9,9-8,8-10
4 10 2 4-0,0-1,1-8,8-10
29 30 0 29-32,32-30
29 30 1 29-36,36-30
29 30 2 29-34,34-32,32-37,37-30
19 24 0 19-36,36-29,29-3,3-24
19 24 1 19-17,17-16,16-37,37-32,32-2,2-6,6-22,22-24
19 24 2 19-36,36-29,29-6,6-25,25-24
2 32 0 2-32
2 32 1 2-33,33-32
2 32 2 2-6,6-29,29-32
41 11 0 41-21,21-30,30-36,36-29,29-11
41 11 1 41-40,40-39,39-1,1-0,0-4,4-5,5-3,3-29,29-12,12-11
41 11 2 41-21,21-30,30-32,32-29,29-11
22 39 0 22-6,6-2,2-4,4-0,0-1,1-39
22 39 1 22-24,24-3,3-29,29-36,36-30,30-21,21-41,41-40,40-39
22 39 2 22-24,24-3,3-2,2-4,4-0,0-1,1-39
5 21 0 5-2,2-32,32-30,30-21
5 21 1 5-4,4-0,0-1,1-39,39-40,40-41,41-21
5 21 2 5-3,3-2,2-32,32-30,30-21
27 40 0 27-29,29-36,36-30,30-21,21-41,41-40
27 40 1 27-12,12-29,29-32,32-2,2-4,4-0,0-1,1-39,39-40
27 40 2 27-29,29-32,32-30,30-21,21-41,41-40
47 37 0 47-1,1-0,0-4,4-2,2-32,32-37
47 37 1 47-44,44-39,39-40,40-41,41-21,21-30,30-37
47 37 2 47-44,44-1,1-0,0-4,4-2,2-32,32-37
30 39 0 30-21,21-41,41-40,40-39
30 39 1 30-32,32-2,2-4,4-0,0-1,1-39
30 39 2 30-21,21-26,26-41,41-40,40-39
17 18 0 17-18
17 18 1 17-16,16-37,37-18
17 18 2 17-19,19-36,36-37,37-18
23 28 0 23-3,3-29,29-28
23 28 1 23-25,25-6,6-29,29-12,12-28
23 28 2 23-24,24-3,3-2,2-32,32-34,34-28
45 15 0 45-42,42-41,41-21,21-30,30-36,36-29,29-15
45 15 1 45-44,44-1,1-0,0-4,4-2,2-6,6-15
45 15 2 45-42,42-41,41-21,21-30,30-32,32-29,29-15
32 12 0 32-29,29-12
32 12 1 32-34,34-28,28-12
32 12 2 32-2,2-6,6-29,29-27,27-12
13 38 0 13-12,12-29,29-32,32-2,2-4,4-0,0-1,1-47,47-38
13 38 1 13-14,14-29,29-36,36-30,30-21,21-41,41-42,42-45,45-46,46-38
13 38 2 13-14,14-29,29-32,32-2,2-4,4-0,0-1,1-47,47-38
35 9 0 35-36,36-30,30-21,21-41,41-9
35 9 1 35-34,34-32,32-2,2-4,4-0,0-1,1-8,8-9
35 9 2 35-34,34-32,32-30,30-21,21-41,41-9
11 16 0 11-29,29-32,32-37,37-16
11 16 1 11-12,12-29,29-36,36-19,19-17,17-16
11 16 2 11-29,29-36,36-37,37-16
1 26 0 1-8,8-9,9-41,41-26
1 26 1 1-44,44-45,45-42,42-26
1 26 2 1-39,39-40,40-41,41-21,21-26
39 13 0 39-40,40-41,41-21,21-30,30-36,36-29,29-12,12-13
39 13 1 39-1,1-0,0-4,4-5,5-3,3-29,29-14,14-13
39 13 2 39-40,40-41,41-21,21-30,30-32,32-29,29-12,12-13
26 2 0 26-21,21-30,30-32,32-2
26 2 1 26-41,41-40,40-39,39-1,1-0,0-4,4-2
26 2 2 26-41,41-21,21-30,30-32,32-2
29 23 0 29-3,3-23
29 23 1 29-6,6-25,25-23
29 23 2 29-15,15-6,6-3,3-24,24-23
15 36 0 15-29,29-36
15 36 1 15-14,14-29,29-32,32-30,30-36
15 36 2 15-6,6-29,29-34,34-35,35-36
19 33 0 19-36,36-29,29-32,32-33
19 33 1 19-17,17-16,16-37,37-32,32-2,2-33
19 33 2 19-36,36-37,37-32,32-33
41 12 0 41-21,21-30,30-36,36-29,29-12
41 12 1 41-40,40-39,39-1,1-0,0-4,4-5,5-3,3-29,29-11,11-12
41 12 2 41-21,21-30,30-32,32-29,29-12
5 30 0 5-2,2-32,32-30
5 30 1 5-3,3-29,29-36,36-30
5 30 2 5-4,4-2,2-33,33-32,32-37,37-30
27 33 0 27-29,29-32,32-33
27 33 1 27-12,12-29,29-3,3-7,7-33
27 33 2 27-12,12-29,29-32,32-33
47 34 0 47-1,1-0,0-4,4-2,2-32,32-34
