s t k edges
4 15 1 4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15
4 15 2 4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-19,19-14,14-15
2 11 0 2-13,13-20,20-18,18-17,17-12,12-11
2 11 1 2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11
2 11 2 2-13,13-19,19-10,10-11
5 14 0 5-4,4-15,15-14
5 14 1 5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-19,19-14
5 14 2 5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14
29 1 0 29-25,25-24,24-23,23-1
29 1 1 29-28,28-27,27-26,26-25,25-6,6-7,7-0,0-1
29 1 2 29-25,25-6,6-7,7-0,0-1
3 18 0 3-2,2-13,13-20,20-18
3 18 1 3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18
3 18 2 3-2,2-13,13-19,19-10,10-11,11-12,12-17,17-18
6 13 0 6-7,7-0,0-3,3-2,2-13
6 13 1 6-25,25-29,29-4,4-15,15-14,14-19,19-13
6 13 2 6-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13
4 21 0 4-5,5-16,16-9,9-8,8-30,30-21
4 21 1 4-15,15-14,14-19,19-13,13-2,2-22,22-21
4 21 2 4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21
19 23 0 19-13,13-2,2-3,3-0,0-1,1-23
19 23 1 19-14,14-15,15-4,4-29,29-25,25-24,24-23
19 23 2 19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-24,24-23
7 8 0 7-0,0-3,3-2,2-22,22-21,21-30,30-8
7 8 1 7-6,6-25,25-29,29-4,4-5,5-16,16-9,9-8
7 8 2 7-0,0-1,1-23,23-24,24-25,25-29,29-4,4-5,5-16,16-9,9-8
20 16 0 20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16
20 16 1 20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-5,5-16
20 16 2 20-13,13-19,19-14,14-15,15-4,4-5,5-16
18 0 0 18-20,20-13,13-2,2-3,3-0
18 0 1 18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0
18 0 2 18-17,17-12,12-11,11-10,10-19,19-13,13-2,2-3,3-0
17 29 0 17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29
17 29 1 17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29
17 29 2 17-18,18-20,20-13,13-19,19-14,14-15,15-4,4-29
22 26 0 22-2,2-3,3-0,0-7,7-6,6-25,25-26
22 26 1 22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-28,28-27,27-26
22 26 2 22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-26
18 26 0 18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26
18 26 1 18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26
18 26 2 18-20,20-13,13-19,19-14,14-15,15-4,4-29,29-25,25-26
23 3 0 23-1,1-0,0-3
23 3 1 23-24,24-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3
23 3 2 23-24,24-25,25-6,6-7,7-0,0-3
8 28 0 8-9,9-16,16-5,5-4,4-29,29-28
8 28 1 8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27,27-28
8 28 2 8-9,9-16,16-5,5-4,4-29,29-25,25-26,26-27,27-28
9 25 0 9-16,16-5,5-4,4-29,29-25
9 25 1 9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25
9 25 2 9-16,16-5,5-4,4-29,29-28,28-27,27-26,26-25
14 22 0 14-19,19-13,13-2,2-22
14 22 1 14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22
14 22 2 14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-22
12 2 0 12-17,17-18,18-20,20-13,13-2
12 2 1 12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2
12 2 2 12-11,11-10,10-19,19-13,13-2
10 30 0 10-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30
10 30 1 10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30
10 30 2 10-19,19-13,13-2,2-22,22-21,21-30
25 30 0 25-29,29-4,4-5,5-16,16-9,9-8,8-30
25 30 1 25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30
25 30 2 25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30
15 23 0 15-4,4-29,29-25,25-24,24-23
15 23 1 15-14,14-19,19-13,13-2,2-3,3-0,0-1,1-23
15 23 2 15-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23
13 3 0 13-2,2-3
13 3 1 13-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3
13 3 2 13-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23,23-1,1-0,0-3
26 29 0 26-25,25-29
26 29 1 26-27,27-28,28-29
26 29 2 26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29
0 24 0 0-1,1-23,23-24
0 24 1 0-7,7-6,6-25,25-24
0 24 2 0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-24
24 5 0 24-25,25-29,29-4,4-5
24 5 1 24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5
24 5 2 24-25,25-26,26-27,27-28,28-29,29-4,4-5
12 24 0 12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-24
12 24 1 12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-1,1-23,23-24
12 24 2 12-11,11-10,10-19,19-13,13-2,2-3,3-0,0-1,1-23,23-24
27 16 0 27-28,28-29,29-4,4-5,5-16
27 16 1 27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16
27 16 2 27-26,26-25,25-29,29-4,4-5,5-16
1 5 0 1-23,23-24,24-25,25-29,29-4,4-5
1 5 1 1-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5
1 5 2 1-0,0-7,7-6,6-25,25-29,29-4,4-5
25 0 0 25-6,6-7,7-0
25 0 1 25-24,24-23,23-1,1-0
25 0 2 25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0
13 29 0 13-19,19-14,14-15,15-4,4-29
13 29 1 13-2,2-3,3-0,0-7,7-6,6-25,25-29
13 29 2 13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-29
28 27 0 28-27
28 27 1 28-29,29-25,25-26,26-27
28 27 2 28-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27
26 7 0 26-25,25-6,6-7
26 7 1 26-27,27-28,28-29,29-25,25-24,24-23,23-1,1-0,0-7
26 7 2 26-27,27-28,28-29,29-25,25-6,6-7
29 26 0 29-25,25-26
29 26 1 29-28,28-27,27-26
29 26 2 29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26
3 27 0 3-0,0-7,7-6,6-25,25-26,26-27
3 27 1 3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-28,28-27
3 27 2 3-0,0-1,1-23,23-24,24-25,25-26,26-27
6 4 0 6-25,25-29,29-4
6 4 1 6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4
6 4 2 6-25,25-26,26-27,27-28,28-29,29-4
30 1 0 30-21,21-22,22-2,2-3,3-0,0-1
30 1 1 30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-24,24-23,23-1
30 1 2 30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-24,24-23,23-1
4 28 0 4-29,29-28
4 28 1 4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27,27-28
4 28 2 4-29,29-25,25-26,26-27,27-28
19 28 0 19-14,14-15,15-4,4-29,29-28
19 28 1 19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27,27-28
19 28 2 19-14,14-15,15-4,4-29,29-25,25-26,26-27,27-28
7 1 0 7-0,0-1
7 1 1 7-6,6-25,25-24,24-23,23-1
7 1 2 7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-1
5 17 0 5-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17
5 17 1 5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18,18-17
5 17 2 5-4,4-15,15-14,14-19,19-13,13-20,20-18,18-17
16 23 0 16-5,5-4,4-29,29-25,25-24,24-23
16 23 1 16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-1,1-23
16 23 2 16-5,5-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23
6 30 0 6-7,7-0,0-3,3-2,2-22,22-21,21-30
6 30 1 6-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30
6 30 2 6-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30
21 30 0 21-30
21 30 1 21-22,22-2,2-13,13-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30
21 30 2 21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30
19 2 0 19-13,13-2
19 2 1 19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2
19 2 2 19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2
17 22 0 17-18,18-20,20-13,13-2,2-22
17 22 1 17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22
17 22 2 17-12,12-11,11-10,10-19,19-13,13-2,2-22
22 29 0 22-2,2-3,3-0,0-7,7-6,6-25,25-29
22 29 1 22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29
22 29 2 22-2,2-13,13-19,19-14,14-15,15-4,4-29
20 5 0 20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5
20 5 1 20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-5
20 5 2 20-13,13-19,19-14,14-15,15-4,4-5
18 21 0 18-20,20-13,13-2,2-22,22-21
18 21 1 18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21
18 21 2 18-17,17-12,12-11,11-10,10-19,19-13,13-2,2-22,22-21
23 24 0 23-24
23 24 1 23-1,1-0,0-7,7-6,6-25,25-24
23 24 2 23-1,1-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-24
8 3 0 8-30,30-21,21-22,22-2,2-3
8 3 1 8-9,9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3
8 3 2 8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-13,13-2,2-3
9 2 0 9-8,8-30,30-21,21-22,22-2
9 2 1 9-16,16-5,5-4,4-15,15-14,14-19,19-13,13-2
9 2 2 9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2
14 25 0 14-15,15-4,4-29,29-25
14 25 1 14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25
14 25 2 14-15,15-4,4-29,29-28,28-27,27-26,26-25
10 25 0 10-19,19-14,14-15,15-4,4-29,29-25
10 25 1 10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25
10 25 2 10-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25
15 28 0 15-4,4-29,29-28
15 28 1 15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27,27-28
15 28 2 15-4,4-29,29-25,25-26,26-27,27-28
11 20 0 11-10,10-19,19-13,13-20
11 20 1 11-12,12-17,17-18,18-20
11 20 2 11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20
24 12 0 24-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12
24 12 1 24-23,23-1,1-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12
24 12 2 24-23,23-1,1-0,0-3,3-2,2-13,13-19,19-10,10-11,11-12
14 3 0 14-19,19-13,13-2,2-3
14 3 1 14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3
14 3 2 14-15,15-4,4-29,29-25,25-24,24-23,23-1,1-0,0-3
12 23 0 12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-1,1-23
12 23 1 12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23
12 23 2 12-11,11-10,10-19,19-13,13-2,2-3,3-0,0-1,1-23
1 30 0 1-0,0-3,3-2,2-22,22-21,21-30
1 30 1 1-23,23-24,24-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30
1 30 2 1-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30
25 9 0 25-29,29-4,4-5,5-16,16-9
25 9 1 25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9
25 9 2 25-26,26-27,27-28,28-29,29-4,4-5,5-16,16-9
13 22 0 13-2,2-22
13 22 1 13-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22
13 22 2 13-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22
28 18 0 28-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18
28 18 1 28-27,27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18
28 18 2 28-29,29-4,4-15,15-14,14-19,19-13,13-20,20-18
2 29 0 2-3,3-0,0-7,7-6,6-25,25-29
2 29 1 2-13,13-19,19-14,14-15,15-4,4-29
2 29 2 2-3,3-0,0-1,1-23,23-24,24-25,25-29
26 14 0 26-27,27-28,28-29,29-4,4-15,15-14
26 14 1 26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14
26 14 2 26-25,25-29,29-4,4-15,15-14
29 19 0 29-4,4-15,15-14,14-19
29 19 1 29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19
29 19 2 29-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-19
3 0 0 3-0
3 0 1 3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0
3 0 2 3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23,23-1,1-0
27 15 0 27-28,28-29,29-4,4-15
27 15 1 27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15
27 15 2 27-26,26-25,25-29,29-4,4-15
30 8 0 30-8
30 8 1 30-21,21-22,22-2,2-13,13-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8
30 8 2 30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9,9-8
4 27 0 4-29,29-28,28-27
4 27 1 4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27
4 27 2 4-29,29-25,25-26,26-27
28 8 0 28-29,29-4,4-5,5-16,16-9,9-8
28 8 1 28-27,27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8
28 8 2 28-27,27-26,26-25,25-29,29-4,4-5,5-16,16-9,9-8
5 26 0 5-4,4-29,29-28,28-27,27-26
5 26 1 5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-26
5 26 2 5-4,4-29,29-25,25-26
29 13 0 29-4,4-15,15-14,14-19,19-13
29 13 1 29-25,25-6,6-7,7-0,0-3,3-2,2-13
29 13 2 29-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13
16 14 0 16-5,5-4,4-15,15-14
16 14 1 16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-19,19-14
16 14 2 16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14
6 17 0 6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17
6 17 1 6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17
6 17 2 6-25,25-29,29-4,4-15,15-14,14-19,19-13,13-20,20-18,18-17
30 18 0 30-21,21-22,22-2,2-13,13-20,20-18
30 18 1 30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18
30 18 2 30-21,21-22,22-2,2-13,13-19,19-10,10-11,11-12,12-17,17-18
19 11 0 19-10,10-11
19 11 1 19-13,13-20,20-18,18-17,17-12,12-11
19 11 2 19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11
17 15 0 17-12,12-11,11-10,10-19,19-14,14-15
17 15 1 17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15
17 15 2 17-18,18-20,20-13,13-19,19-14,14-15
7 20 0 7-0,0-3,3-2,2-13,13-20
7 20 1 7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20
7 20 2 7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-13,13-20
22 20 0 22-2,2-13,13-20
22 20 1 22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20
22 20 2 22-2,2-13,13-19,19-10,10-11,11-12,12-17,17-18,18-20
20 12 0 20-18,18-17,17-12
20 12 1 20-13,13-19,19-10,10-11,11-12
20 12 2 20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12
18 12 0 18-17,17-12
18 12 1 18-20,20-13,13-19,19-10,10-11,11-12
18 12 2 18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12
23 17 0 23-1,1-0,0-3,3-2,2-13,13-20,20-18,18-17
23 17 1 23-24,24-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17
23 17 2 23-1,1-0,0-3,3-2,2-13,13-19,19-10,10-11,11-12,12-17
21 1 0 21-22,22-2,2-3,3-0,0-1
21 1 1 21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-24,24-23,23-1
21 1 2 21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-24,24-23,23-1
8 10 0 8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-10
8 10 1 8-30,30-21,21-22,22-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10
8 10 2 8-30,30-21,21-22,22-2,2-13,13-19,19-10
22 14 0 22-2,2-13,13-19,19-14
22 14 1 22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14
22 14 2 22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14
9 11 0 9-16,16-5,5-4,4-15,15-14,14-19,19-10,10-11
9 11 1 9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18,18-17,17-12,12-11
9 11 2 9-8,8-30,30-21,21-22,22-2,2-13,13-19,19-10,10-11
23 15 0 23-24,24-25,25-29,29-4,4-15
23 15 1 23-1,1-0,0-3,3-2,2-13,13-19,19-14,14-15
23 15 2 23-24,24-25,25-26,26-27,27-28,28-29,29-4,4-15
10 0 0 10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0
10 0 1 10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0
10 0 2 10-19,19-13,13-2,2-3,3-0
8 16 0 8-9,9-16
8 16 1 8-30,30-21,21-22,22-2,2-13,13-19,19-14,14-15,15-4,4-5,5-16
8 16 2 8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16
11 13 0 11-10,10-19,19-13
11 13 1 11-12,12-17,17-18,18-20,20-13
11 13 2 11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13
0 22 0 0-3,3-2,2-22
0 22 1 0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22
0 22 2 0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-22
24 19 0 24-25,25-29,29-4,4-15,15-14,14-19
24 19 1 24-23,23-1,1-0,0-3,3-2,2-13,13-19
24 19 2 24-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19
14 10 0 14-19,19-10
14 10 1 14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10
14 10 2 14-19,19-13,13-20,20-18,18-17,17-12,12-11,11-10
12 14 0 12-11,11-10,10-19,19-14
12 14 1 12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14
12 14 2 12-17,17-18,18-20,20-13,13-19,19-14
1 23 0 1-23
1 23 1 1-0,0-7,7-6,6-25,25-24,24-23
1 23 2 1-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23
25 18 0 25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18
25 18 1 25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18
25 18 2 25-29,29-4,4-15,15-14,14-19,19-13,13-20,20-18
15 3 0 15-14,14-19,19-13,13-2,2-3
15 3 1 15-4,4-29,29-25,25-6,6-7,7-0,0-3
15 3 2 15-4,4-29,29-25,25-24,24-23,23-1,1-0,0-3
13 15 0 13-19,19-14,14-15
13 15 1 13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15
13 15 2 13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15
2 20 0 2-13,13-20
2 20 1 2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20
2 20 2 2-13,13-19,19-10,10-11,11-12,12-17,17-18,18-20
26 9 0 26-27,27-28,28-29,29-4,4-5,5-16,16-9
26 9 1 26-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9
26 9 2 26-25,25-29,29-4,4-5,5-16,16-9
0 12 0 0-3,3-2,2-13,13-20,20-18,18-17,17-12
0 12 1 0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12
0 12 2 0-3,3-2,2-13,13-19,19-10,10-11,11-12
3 9 0 3-2,2-22,22-21,21-30,30-8,8-9
3 9 1 3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9
3 9 2 3-2,2-13,13-19,19-14,14-15,15-4,4-5,5-16,16-9
27 4 0 27-28,28-29,29-4
27 4 1 27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4
27 4 2 27-26,26-25,25-29,29-4
1 9 0 1-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9
1 9 1 1-23,23-24,24-25,25-29,29-4,4-5,5-16,16-9
1 9 2 1-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9
4 2 0 4-15,15-14,14-19,19-13,13-2
4 2 1 4-29,29-25,25-6,6-7,7-0,0-3,3-2
4 2 2 4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2
28 7 0 28-29,29-25,25-6,6-7
28 7 1 28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-7
28 7 2 28-27,27-26,26-25,25-6,6-7
2 14 0 2-13,13-19,19-14
2 14 1 2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14
2 14 2 2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14
5 3 0 5-4,4-29,29-25,25-6,6-7,7-0,0-3
5 3 1 5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3
5 3 2 5-4,4-15,15-14,14-19,19-13,13-2,2-3
29 6 0 29-25,25-6
29 6 1 29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6
29 6 2 29-28,28-27,27-26,26-25,25-6
16 5 0 16-5
16 5 1 16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-19,19-14,14-15,15-4,4-5
16 5 2 16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5
6 8 0 6-25,25-29,29-4,4-5,5-16,16-9,9-8
6 8 1 6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8
6 8 2 6-25,25-26,26-27,27-28,28-29,29-4,4-5,5-16,16-9,9-8
30 21 0 30-21
30 21 1 30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21
30 21 2 30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21
19 16 0 19-14,14-15,15-4,4-5,5-16
19 16 1 19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16
19 16 2 19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16
17 0 0 17-18,18-20,20-13,13-2,2-3,3-0
17 0 1 17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0
17 0 2 17-12,12-11,11-10,10-19,19-13,13-2,2-3,3-0
7 13 0 7-0,0-3,3-2,2-13
7 13 1 7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-13
7 13 2 7-6,6-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13
20 11 0 20-18,18-17,17-12,12-11
20 11 1 20-13,13-19,19-10,10-11
20 11 2 20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11
18 7 0 18-20,20-13,13-2,2-3,3-0,0-7
18 7 1 18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7
18 7 2 18-17,17-12,12-11,11-10,10-19,19-13,13-2,2-3,3-0,0-7
16 27 0 16-5,5-4,4-29,29-28,28-27
16 27 1 16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27
16 27 2 16-5,5-4,4-29,29-25,25-26,26-27
21 10 0 21-22,22-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10
21 10 1 21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-10
21 10 2 21-22,22-2,2-13,13-19,19-10
17 26 0 17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26
17 26 1 17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26
17 26 2 17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-26
22 1 0 22-2,2-3,3-0,0-1
22 1 1 22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-24,24-23,23-1
22 1 2 22-2,2-3,3-0,0-7,7-6,6-25,25-24,24-23,23-1
9 12 0 9-16,16-5,5-4,4-15,15-14,14-19,19-10,10-11,11-12
9 12 1 9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18,18-17,17-12
9 12 2 9-8,8-30,30-21,21-22,22-2,2-13,13-19,19-10,10-11,11-12
23 4 0 23-24,24-25,25-29,29-4
23 4 1 23-1,1-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4
23 4 2 23-1,1-0,0-7,7-6,6-25,25-29,29-4
10 11 0 10-11
10 11 1 10-19,19-13,13-20,20-18,18-17,17-12,12-11
10 11 2 10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11
