s t k edges
13 28 1 13-12,12-101,101-67,67-99,99-66,66-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-25,25-26,26-27,27-28
13 28 2 13-10,10-100,100-59,59-58,58-6,6-0,0-21,21-24,24-23,23-19,19-22,22-96,96-91,91-94,94-25,25-28
103 21 0 103-102,102-100,100-59,59-58,58-6,6-0,0-21
103 21 1 103-1,1-64,64-63,63-106,106-107,107-108,108-109,109-82,82-79,79-24,24-21
103 21 2 103-11,11-100,100-59,59-58,58-6,6-0,0-21
74 26 0 74-85,85-76,76-77,77-61,61-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-97,97-95,95-25,25-26
74 26 1 74-75,75-72,72-17,17-73,73-70,70-71,71-44,44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-25,25-28,28-27,27-26
74 26 2 74-85,85-76,76-77,77-61,61-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-91,91-94,94-25,25-26
3 26 0 3-2,2-90,90-94,94-25,25-26
3 26 1 3-4,4-93,93-30,30-29,29-25,25-28,28-27,27-26
3 26 2 3-4,4-93,93-30,30-29,29-25,25-26
60 89 0 60-78,78-22,22-96,96-91,91-5,5-83,83-52,52-88,88-51,51-50,50-49,49-56,56-89
60 89 1 60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-99,99-66,66-113,113-53,53-55,55-89
60 89 2 60-78,78-22,22-96,96-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-55,55-89
23 71 0 23-19,19-22,22-96,96-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-54,54-98,98-45,45-44,44-71
23 71 1 23-24,24-79,79-82,82-109,109-108,108-107,107-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-17,17-73,73-70,70-71
23 71 2 23-24,24-79,79-82,82-109,109-108,108-107,107-106,106-65,65-67,67-99,99-66,66-113,113-54,54-98,98-45,45-44,44-71
64 28 0 64-63,63-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-97,97-95,95-25,25-28
64 28 1 64-1,1-103,103-102,102-101,101-67,67-99,99-66,66-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-25,25-26,26-27,27-28
64 28 2 64-63,63-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-91,91-94,94-25,25-28
84 87 0 84-112,112-44,44-45,45-98,98-54,54-113,113-66,66-99,99-67,67-65,65-106,106-104,104-80,80-81,81-87
84 87 1 84-41,41-48,48-17,17-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-101,101-102,102-103,103-1,1-64,64-63,63-106,106-107,107-108,108-109,109-110,110-87
84 87 2 84-112,112-44,44-45,45-98,98-47,47-46,46-69,69-99,99-67,67-65,65-106,106-104,104-80,80-81,81-87
50 99 0 50-49,49-56,56-89,89-55,55-53,53-113,113-66,66-99
50 99 1 50-51,51-88,88-52,52-83,83-5,5-91,91-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-99
50 99 2 50-51,51-88,88-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-66,66-99
13 109 0 13-12,12-101,101-67,67-65,65-106,106-107,107-108,108-109
13 109 1 13-10,10-100,100-59,59-58,58-6,6-0,0-21,21-24,24-79,79-82,82-109
13 109 2 13-10,10-100,100-102,102-101,101-67,67-65,65-106,106-107,107-108,108-109
107 94 0 107-108,108-109,109-82,82-79,79-24,24-23,23-19,19-22,22-96,96-97,97-95,95-25,25-94
107 94 1 107-106,106-65,65-67,67-99,99-66,66-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94
107 94 2 107-108,108-109,109-82,82-79,79-24,24-23,23-19,19-22,22-96,96-91,91-94
70 102 0 70-71,71-44,44-45,45-98,98-54,54-113,113-66,66-99,99-67,67-101,101-102
70 102 1 70-73,73-18,18-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-65,65-106,106-63,63-64,64-1,1-103,103-102
70 102 2 70-71,71-44,44-45,45-98,98-47,47-46,46-69,69-99,99-67,67-101,101-102
74 109 0 74-85,85-76,76-77,77-61,61-67,67-65,65-106,106-107,107-108,108-109
74 109 1 74-75,75-72,72-17,17-73,73-70,70-71,71-44,44-45,45-98,98-54,54-113,113-66,66-99,99-67,67-101,101-102,102-100,100-59,59-58,58-6,6-0,0-21,21-24,24-79,79-82,82-109
74 109 2 74-85,85-76,76-77,77-61,61-67,67-65,65-106,106-104,104-80,80-111,111-110,110-109
40 21 0 40-105,105-58,58-6,6-0,0-21
40 21 1 40-39,39-34,34-33,33-36,36-35,35-14,14-8,8-7,7-52,52-83,83-5,5-91,91-96,96-22,22-19,19-23,23-24,24-21
40 21 2 40-37,37-38,38-31,31-20,20-32,32-16,16-58,58-6,6-0,0-21
97 33 0 97-95,95-25,25-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14,14-35,35-36,36-33
97 33 1 97-96,96-22,22-19,19-23,23-24,24-21,21-0,0-6,6-58,58-105,105-40,40-39,39-34,34-33
97 33 2 97-96,96-91,91-5,5-83,83-52,52-7,7-8,8-14,14-35,35-36,36-33
104 72 0 104-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72
104 72 1 104-80,80-111,111-110,110-109,109-108,108-107,107-106,106-63,63-64,64-1,1-103,103-102,102-101,101-67,67-99,99-69,69-46,46-47,47-98,98-45,45-44,44-71,71-70,70-73,73-18,18-72
104 72 2 104-106,106-63,63-64,64-1,1-103,103-102,102-101,101-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72
46 15 0 46-47,47-98,98-54,54-113,113-53,53-15
46 15 1 46-69,69-99,99-67,67-101,101-102,102-100,100-59,59-58,58-105,105-40,40-39,39-34,34-33,33-36,36-35,35-14,14-9,9-15
46 15 2 46-69,69-99,99-66,66-113,113-53,53-15
16 46 0 16-58,58-59,59-100,100-102,102-101,101-67,67-99,99-69,69-46
16 46 1 16-32,32-20,20-31,31-38,38-37,37-40,40-39,39-34,34-33,33-36,36-35,35-14,14-9,9-15,15-53,53-113,113-54,54-98,98-47,47-46
16 46 2 16-58,58-59,59-100,100-10,10-13,13-12,12-101,101-67,67-99,99-69,69-46
73 83 0 73-70,70-71,71-44,44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83
73 83 1 73-18,18-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-91,91-5,5-83
73 83 2 73-70,70-71,71-44,44-45,45-98,98-54,54-113,113-53,53-55,55-89,89-56,56-49,49-50,50-51,51-88,88-52,52-83
36 33 0 36-33
36 33 1 36-35,35-14,14-9,9-15,15-53,53-113,113-66,66-99,99-67,67-101,101-102,102-100,100-59,59-58,58-105,105-40,40-39,39-34,34-33
36 33 2 36-35,35-14,14-9,9-15,15-53,53-113,113-66,66-99,99-67,67-101,101-12,12-13,13-10,10-100,100-59,59-58,58-105,105-40,40-39,39-34,34-33
2 113 0 2-90,90-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113
2 113 1 2-3,3-4,4-93,93-30,30-29,29-25,25-95,95-97,97-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-99,99-66,66-113
2 113 2 2-90,90-94,94-91,91-5,5-83,83-52,52-88,88-51,51-50,50-49,49-56,56-89,89-55,55-53,53-113
97 53 0 97-95,95-25,25-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53
97 53 1 97-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-99,99-66,66-113,113-53
97 53 2 97-96,96-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53
79 77 0 79-82,82-109,109-108,108-107,107-106,106-65,65-67,67-61,61-77
79 77 1 79-24,24-21,21-0,0-6,6-58,58-59,59-100,100-102,102-101,101-67,67-99,99-69,69-46,46-47,47-98,98-45,45-44,44-71,71-70,70-73,73-18,18-72,72-75,75-74,74-85,85-76,76-77
79 77 2 79-82,82-109,109-110,110-111,111-80,80-104,104-106,106-65,65-67,67-61,61-77
83 6 0 83-5,5-91,91-96,96-22,22-19,19-23,23-24,24-21,21-0,0-6
83 6 1 83-52,52-7,7-8,8-14,14-35,35-36,36-33,33-34,34-39,39-40,40-105,105-58,58-6
83 6 2 83-5,5-91,91-94,94-25,25-95,95-97,97-96,96-22,22-19,19-23,23-24,24-21,21-0,0-6
12 58 0 12-13,13-10,10-100,100-59,59-58
12 58 1 12-101,101-67,67-65,65-106,106-107,107-108,108-109,109-82,82-79,79-24,24-21,21-0,0-6,6-58
12 58 2 12-101,101-102,102-100,100-59,59-58
69 39 0 69-99,99-67,67-101,101-102,102-100,100-59,59-58,58-105,105-40,40-39
69 39 1 69-46,46-47,47-98,98-54,54-113,113-53,53-15,15-9,9-14,14-35,35-36,36-33,33-34,34-39
69 39 2 69-99,99-66,66-113,113-53,53-15,15-9,9-14,14-35,35-36,36-33,33-34,34-39
111 108 0 111-110,110-109,109-108
111 108 1 111-80,80-104,104-106,106-107,107-108
111 108 2 111-80,80-81,81-87,87-110,110-109,109-108
73 60 0 73-18,18-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60
73 60 1 73-70,70-71,71-44,44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-96,96-22,22-78,78-60
73 60 2 73-17,17-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60
97 68 0 97-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-61,61-62,62-86,86-68
97 68 1 97-95,95-25,25-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-66,66-99,99-69,69-68
97 68 2 97-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-99,99-69,69-68
45 62 0 45-98,98-47,47-46,46-69,69-68,68-86,86-62
45 62 1 45-44,44-71,71-70,70-73,73-18,18-72,72-75,75-74,74-85,85-76,76-77,77-61,61-62
45 62 2 45-98,98-54,54-113,113-66,66-99,99-67,67-61,61-62
49 59 0 49-56,56-89,89-55,55-53,53-113,113-66,66-99,99-67,67-101,101-102,102-100,100-59
49 59 1 49-50,50-51,51-88,88-52,52-7,7-8,8-14,14-35,35-36,36-33,33-34,34-39,39-40,40-105,105-58,58-59
49 59 2 49-56,56-89,89-55,55-53,53-113,113-66,66-99,99-67,67-101,101-12,12-13,13-10,10-100,100-59
106 60 0 106-104,104-80,80-81,81-87,87-57,57-60
106 60 1 106-107,107-108,108-109,109-82,82-79,79-24,24-23,23-19,19-22,22-78,78-60
106 60 2 106-107,107-108,108-109,109-110,110-87,87-57,57-60
103 79 0 103-1,1-64,64-63,63-106,106-107,107-108,108-109,109-82,82-79
103 79 1 103-102,102-100,100-59,59-58,58-6,6-0,0-21,21-24,24-79
103 79 2 103-11,11-100,100-59,59-58,58-6,6-0,0-21,21-24,24-79
55 101 0 55-53,53-113,113-66,66-99,99-67,67-101
55 101 1 55-89,89-56,56-49,49-50,50-51,51-88,88-52,52-7,7-8,8-14,14-35,35-36,36-33,33-34,34-39,39-40,40-105,105-58,58-59,59-100,100-102,102-101
55 101 2 55-53,53-113,113-54,54-98,98-47,47-46,46-69,69-99,99-67,67-101
59 110 0 59-58,58-6,6-0,0-21,21-24,24-79,79-82,82-109,109-110
59 110 1 59-100,100-102,102-101,101-67,67-65,65-106,106-104,104-80,80-111,111-110
59 110 2 59-100,100-102,102-101,101-67,67-65,65-106,106-107,107-108,108-109,109-110
25 50 0 25-94,94-91,91-5,5-83,83-52,52-88,88-51,51-50
25 50 1 25-95,95-97,97-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-99,99-66,66-113,113-53,53-55,55-89,89-56,56-49,49-50
25 50 2 25-95,95-97,97-96,96-91,91-5,5-83,83-52,52-88,88-51,51-50
82 69 0 82-109,109-108,108-107,107-106,106-65,65-67,67-99,99-69
82 69 1 82-79,79-24,24-21,21-0,0-6,6-58,58-59,59-100,100-102,102-101,101-67,67-61,61-62,62-86,86-68,68-69
82 69 2 82-109,109-110,110-111,111-80,80-104,104-106,106-65,65-67,67-99,99-69
45 79 0 45-98,98-54,54-113,113-66,66-99,99-67,67-65,65-106,106-107,107-108,108-109,109-82,82-79
45 79 1 45-44,44-71,71-70,70-73,73-18,18-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-101,101-102,102-100,100-59,59-58,58-6,6-0,0-21,21-24,24-79
45 79 2 45-98,98-47,47-46,46-69,69-99,99-67,67-65,65-106,106-107,107-108,108-109,109-82,82-79
91 16 0 91-96,96-22,22-19,19-23,23-24,24-21,21-0,0-6,6-58,58-16
91 16 1 91-5,5-83,83-52,52-7,7-8,8-14,14-35,35-36,36-33,33-34,34-39,39-40,40-37,37-38,38-31,31-20,20-32,32-16
91 16 2 91-94,94-25,25-95,95-97,97-96,96-22,22-19,19-23,23-24,24-21,21-0,0-6,6-58,58-16
31 12 0 31-20,20-32,32-16,16-58,58-59,59-100,100-10,10-13,13-12
31 12 1 31-38,38-37,37-40,40-39,39-34,34-33,33-36,36-35,35-14,14-9,9-15,15-53,53-113,113-66,66-99,99-67,67-101,101-12
31 12 2 31-20,20-32,32-16,16-58,58-59,59-100,100-102,102-101,101-12
1 41 0 1-103,103-102,102-101,101-67,67-99,99-69,69-46,46-47,47-98,98-45,45-44,44-112,112-84,84-41
1 41 1 1-64,64-63,63-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-18,18-48,48-41
1 41 2 1-103,103-102,102-101,101-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-17,17-48,48-41
21 38 0 21-0,0-6,6-58,58-105,105-40,40-37,37-38
21 38 1 21-24,24-79,79-82,82-109,109-108,108-107,107-106,106-65,65-67,67-101,101-102,102-100,100-59,59-58,58-16,16-32,32-20,20-31,31-38
21 38 2 21-0,0-6,6-58,58-16,16-32,32-20,20-31,31-38
78 41 0 78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-18,18-48,48-41
78 41 1 78-22,22-96,96-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-54,54-98,98-45,45-44,44-112,112-84,84-41
78 41 2 78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-17,17-48,48-41
7 23 0 7-52,52-83,83-5,5-91,91-96,96-22,22-19,19-23
7 23 1 7-8,8-14,14-35,35-36,36-33,33-34,34-39,39-40,40-105,105-58,58-6,6-0,0-21,21-24,24-23
7 23 2 7-52,52-83,83-5,5-91,91-94,94-25,25-95,95-97,97-96,96-22,22-19,19-23
48 76 0 48-17,17-72,72-75,75-74,74-85,85-76
48 76 1 48-41,41-84,84-112,112-44,44-45,45-98,98-54,54-113,113-66,66-99,99-67,67-61,61-77,77-76
48 76 2 48-18,18-72,72-75,75-74,74-85,85-76
11 80 0 11-103,103-1,1-64,64-63,63-106,106-104,104-80
11 80 1 11-100,100-102,102-101,101-67,67-65,65-106,106-107,107-108,108-109,109-110,110-111,111-80
11 80 2 11-100,100-102,102-101,101-67,67-65,65-106,106-104,104-80
68 7 0 68-69,69-99,99-66,66-113,113-53,53-15,15-9,9-14,14-8,8-7
68 7 1 68-86,86-62,62-61,61-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-91,91-5,5-83,83-52,52-7
68 7 2 68-69,69-46,46-47,47-98,98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7
72 66 0 72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-99,99-66
72 66 1 72-17,17-73,73-70,70-71,71-44,44-45,45-98,98-54,54-113,113-66
72 66 2 72-18,18-73,73-70,70-71,71-44,44-45,45-98,98-54,54-113,113-66
54 86 0 54-98,98-47,47-46,46-69,69-68,68-86
54 86 1 54-113,113-66,66-99,99-67,67-61,61-62,62-86
54 86 2 54-113,113-66,66-99,99-69,69-68,68-86
1 90 0 1-103,103-102,102-101,101-67,67-99,99-66,66-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-90
1 90 1 1-64,64-63,63-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-97,97-95,95-25,25-29,29-30,30-93,93-4,4-3,3-2,2-90
1 90 2 1-64,64-63,63-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-91,91-94,94-90
58 29 0 58-6,6-0,0-21,21-24,24-23,23-19,19-22,22-96,96-97,97-95,95-25,25-29
58 29 1 58-105,105-40,40-39,39-34,34-33,33-36,36-35,35-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-90,90-2,2-3,3-4,4-93,93-30,30-29
58 29 2 58-6,6-0,0-21,21-24,24-23,23-19,19-22,22-96,96-91,91-94,94-25,25-29
78 88 0 78-22,22-96,96-91,91-5,5-83,83-52,52-88
78 88 1 78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-99,99-66,66-113,113-53,53-55,55-89,89-56,56-49,49-50,50-51,51-88
78 88 2 78-22,22-96,96-97,97-95,95-25,25-94,94-91,91-5,5-83,83-52,52-88
44 24 0 44-45,45-98,98-54,54-113,113-66,66-99,99-67,67-65,65-106,106-107,107-108,108-109,109-82,82-79,79-24
44 24 1 44-71,71-70,70-73,73-18,18-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-101,101-102,102-100,100-59,59-58,58-6,6-0,0-21,21-24
44 24 2 44-45,45-98,98-47,47-46,46-69,69-99,99-67,67-65,65-106,106-107,107-108,108-109,109-82,82-79,79-24
105 30 0 105-58,58-6,6-0,0-21,21-24,24-23,23-19,19-22,22-96,96-97,97-95,95-25,25-29,29-30
105 30 1 105-40,40-39,39-34,34-33,33-36,36-35,35-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-90,90-2,2-3,3-4,4-93,93-30
105 30 2 105-58,58-6,6-0,0-21,21-24,24-23,23-19,19-22,22-96,96-91,91-94,94-25,25-29,29-30
34 2 0 34-33,33-36,36-35,35-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-90,90-2
34 2 1 34-39,39-40,40-105,105-58,58-6,6-0,0-21,21-24,24-23,23-19,19-22,22-96,96-97,97-95,95-25,25-29,29-30,30-93,93-4,4-3,3-2
34 2 2 34-39,39-40,40-105,105-58,58-6,6-0,0-21,21-24,24-23,23-19,19-22,22-96,96-91,91-94,94-90,90-2
20 81 0 20-32,32-16,16-58,58-59,59-100,100-102,102-101,101-67,67-65,65-106,106-104,104-80,80-81
20 81 1 20-31,31-38,38-37,37-40,40-105,105-58,58-6,6-0,0-21,21-24,24-79,79-82,82-109,109-110,110-87,87-81
20 81 2 20-32,32-16,16-58,58-6,6-0,0-21,21-24,24-79,79-82,82-109,109-110,110-87,87-81
24 20 0 24-21,21-0,0-6,6-58,58-16,16-32,32-20
24 20 1 24-79,79-82,82-109,109-108,108-107,107-106,106-65,65-67,67-101,101-102,102-100,100-59,59-58,58-105,105-40,40-37,37-38,38-31,31-20
24 20 2 24-21,21-0,0-6,6-58,58-105,105-40,40-37,37-38,38-31,31-20
6 100 0 6-58,58-59,59-100
6 100 1 6-0,0-21,21-24,24-79,79-82,82-109,109-108,108-107,107-106,106-65,65-67,67-101,101-102,102-100
6 100 2 6-0,0-21,21-24,24-79,79-82,82-109,109-108,108-107,107-106,106-63,63-64,64-1,1-103,103-11,11-100
10 107 0 10-13,13-12,12-101,101-67,67-65,65-106,106-107
10 107 1 10-100,100-59,59-58,58-6,6-0,0-21,21-24,24-79,79-82,82-109,109-108,108-107
10 107 2 10-100,100-102,102-101,101-67,67-65,65-106,106-107
67 86 0 67-61,61-62,62-86
67 86 1 67-99,99-69,69-68,68-86
67 86 2 67-99,99-66,66-113,113-54,54-98,98-47,47-46,46-69,69-68,68-86
30 110 0 30-29,29-25,25-95,95-97,97-96,96-22,22-78,78-60,60-57,57-87,87-110
30 110 1 30-93,93-4,4-3,3-2,2-90,90-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-66,66-99,99-67,67-65,65-106,106-107,107-108,108-109,109-110
30 110 2 30-29,29-25,25-94,94-91,91-96,96-22,22-78,78-60,60-57,57-87,87-110
87 11 0 87-81,81-80,80-104,104-106,106-63,63-64,64-1,1-103,103-11
87 11 1 87-110,110-109,109-108,108-107,107-106,106-65,65-67,67-101,101-102,102-100,100-11
87 11 2 87-110,110-111,111-80,80-104,104-106,106-63,63-64,64-1,1-103,103-11
0 13 0 0-6,6-58,58-59,59-100,100-10,10-13
0 13 1 0-21,21-24,24-79,79-82,82-109,109-108,108-107,107-106,106-65,65-67,67-101,101-12,12-13
0 13 2 0-6,6-58,58-59,59-100,100-102,102-101,101-12,12-13
77 49 0 77-76,76-85,85-74,74-75,75-72,72-17,17-73,73-70,70-71,71-44,44-45,45-98,98-54,54-113,113-53,53-55,55-89,89-56,56-49
77 49 1 77-61,61-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-91,91-5,5-83,83-52,52-88,88-51,51-50,50-49
77 49 2 77-61,61-67,67-99,99-66,66-113,113-53,53-55,55-89,89-56,56-49
33 75 0 33-34,34-39,39-40,40-105,105-58,58-59,59-100,100-102,102-101,101-67,67-61,61-77,77-76,76-85,85-74,74-75
33 75 1 33-36,36-35,35-14,14-9,9-15,15-53,53-113,113-54,54-98,98-45,45-44,44-71,71-70,70-73,73-18,18-72,72-75
33 75 2 33-36,36-35,35-14,14-9,9-15,15-53,53-113,113-66,66-99,99-67,67-61,61-77,77-76,76-85,85-74,74-75
53 56 0 53-55,55-89,89-56
53 56 1 53-15,15-9,9-14,14-8,8-7,7-52,52-88,88-51,51-50,50-49,49-56
53 56 2 53-113,113-66,66-99,99-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-91,91-5,5-83,83-52,52-88,88-51,51-50,50-49,49-56
110 75 0 110-109,109-108,108-107,107-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75
110 75 1 110-111,111-80,80-104,104-106,106-63,63-64,64-1,1-103,103-102,102-101,101-67,67-99,99-69,69-46,46-47,47-98,98-45,45-44,44-71,71-70,70-73,73-18,18-72,72-75
110 75 2 110-111,111-80,80-104,104-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75
57 61 0 57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-61
57 61 1 57-60,60-78,78-22,22-19,19-23,23-24,24-21,21-0,0-6,6-58,58-59,59-100,100-102,102-101,101-67,67-99,99-69,69-68,68-86,86-62,62-61
57 61 2 57-87,87-110,110-111,111-80,80-104,104-106,106-65,65-67,67-61
80 106 0 80-104,104-106
80 106 1 80-111,111-110,110-109,109-108,108-107,107-106
80 106 2 80-81,81-87,87-57,57-60,60-78,78-22,22-19,19-23,23-24,24-21,21-0,0-6,6-58,58-59,59-100,100-102,102-101,101-67,67-65,65-106
100 101 0 100-102,102-101
100 101 1 100-10,10-13,13-12,12-101
100 101 2 100-11,11-103,103-1,1-64,64-63,63-106,106-65,65-67,67-101
29 63 0 29-25,25-95,95-97,97-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-63
29 63 1 29-30,30-93,93-4,4-3,3-2,2-90,90-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-66,66-99,99-67,67-101,101-102,102-103,103-1,1-64,64-63
29 63 2 29-25,25-94,94-91,91-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-63
33 36 0 33-36
33 36 1 33-34,34-39,39-40,40-105,105-58,58-59,59-100,100-102,102-101,101-67,67-99,99-66,66-113,113-53,53-15,15-9,9-14,14-35,35-36
33 36 2 33-34,34-39,39-40,40-105,105-58,58-59,59-100,100-10,10-13,13-12,12-101,101-67,67-99,99-66,66-113,113-53,53-15,15-9,9-14,14-35,35-36
90 63 0 90-2,2-3,3-4,4-93,93-30,30-29,29-25,25-95,95-97,97-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-63
90 63 1 90-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-66,66-99,99-67,67-101,101-102,102-103,103-1,1-64,64-63
90 63 2 90-94,94-91,91-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-63
110 58 0 110-109,109-82,82-79,79-24,24-21,21-0,0-6,6-58
110 58 1 110-111,111-80,80-104,104-106,106-65,65-67,67-101,101-102,102-100,100-59,59-58
110 58 2 110-87,87-57,57-60,60-78,78-22,22-96,96-91,91-5,5-83,83-52,52-7,7-8,8-14,14-35,35-36,36-33,33-34,34-39,39-40,40-105,105-58
5 54 0 5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-54
5 54 1 5-91,91-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-99,99-69,69-46,46-47,47-98,98-54
5 54 2 5-83,83-52,52-88,88-51,51-50,50-49,49-56,56-89,89-55,55-53,53-113,113-54
9 51 0 9-14,14-8,8-7,7-52,52-88,88-51
9 51 1 9-15,15-53,53-55,55-89,89-56,56-49,49-50,50-51
9 51 2 9-14,14-35,35-36,36-33,33-34,34-39,39-40,40-105,105-58,58-6,6-0,0-21,21-24,24-23,23-19,19-22,22-96,96-91,91-5,5-83,83-52,52-88,88-51
66 36 0 66-113,113-53,53-15,15-9,9-14,14-35,35-36
66 36 1 66-99,99-67,67-101,101-102,102-100,100-59,59-58,58-105,105-40,40-39,39-34,34-33,33-36
66 36 2 66-99,99-69,69-46,46-47,47-98,98-54,54-113,113-53,53-15,15-9,9-14,14-35,35-36
86 35 0 86-68,68-69,69-99,99-66,66-113,113-53,53-15,15-9,9-14,14-35
86 35 1 86-62,62-61,61-67,67-101,101-102,102-100,100-59,59-58,58-105,105-40,40-39,39-34,34-33,33-36,36-35
86 35 2 86-62,62-61,61-67,67-99,99-66,66-113,113-53,53-15,15-9,9-14,14-35
15 109 0 15-53,53-113,113-66,66-99,99-67,67-65,65-106,106-107,107-108,108-109
15 109 1 15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-96,96-22,22-78,78-60,60-57,57-87,87-110,110-109
15 109 2 15-53,53-113,113-66,66-99,99-67,67-65,65-106,106-104,104-80,80-111,111-110,110-109
19 102 0 19-23,23-24,24-21,21-0,0-6,6-58,58-59,59-100,100-102
19 102 1 19-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-101,101-102
19 102 2 19-23,23-24,24-21,21-0,0-6,6-58,58-59,59-100,100-11,11-103,103-102
113 71 0 113-54,54-98,98-45,45-44,44-71
113 71 1 113-66,66-99,99-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-17,17-73,73-70,70-71
