s t k edges
20 16 1 20-21,21-14,14-15,15-16
20 16 2 20-19,19-18,18-12,12-6,6-8,8-9,9-17,17-16
18 0 0 18-12,12-6,6-1,1-0
18 0 1 18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0
18 0 2 18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0
17 29 0 17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29
17 29 1 17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29
17 29 2 17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-29
22 26 0 22-31,31-30,30-26
22 26 1 22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26
22 26 2 22-31,31-29,29-28,28-27,27-26
18 26 0 18-24,24-25,25-26
18 26 1 18-12,12-10,10-11,11-31,31-30,30-26
18 26 2 18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29,29-28,28-27,27-26
23 3 0 23-2,2-3
23 3 1 23-22,22-31,31-11,11-10,10-12,12-6,6-1,1-0,0-3
23 3 2 23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3
8 28 0 8-6,6-12,12-10,10-11,11-31,31-29,29-28
8 28 1 8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28
8 28 2 8-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28
9 25 0 9-17,17-13,13-20,20-19,19-18,18-24,24-25
9 25 1 9-8,8-6,6-12,12-10,10-11,11-31,31-30,30-26,26-25
9 25 2 9-8,8-6,6-12,12-18,18-24,24-25
24 31 0 24-25,25-26,26-30,30-31
24 31 1 24-18,18-12,12-10,10-11,11-31
24 31 2 24-25,25-26,26-27,27-28,28-29,29-31
14 22 0 14-21,21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22
14 22 1 14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22
14 22 2 14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22
12 2 0 12-6,6-1,1-0,0-3,3-2
12 2 1 12-10,10-11,11-31,31-22,22-23,23-2
12 2 2 12-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2
10 30 0 10-11,11-31,31-30
10 30 1 10-12,12-18,18-24,24-25,25-26,26-30
10 30 2 10-11,11-31,31-29,29-28,28-27,27-26,26-30
25 30 0 25-26,26-30
25 30 1 25-24,24-18,18-12,12-10,10-11,11-31,31-30
25 30 2 25-26,26-27,27-28,28-29,29-31,31-30
15 23 0 15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23
15 23 1 15-14,14-21,21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23
15 23 2 15-16,16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-22,22-23
13 3 0 13-17,17-9,9-8,8-6,6-1,1-0,0-3
13 3 1 13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3
13 3 2 13-20,20-19,19-18,18-12,12-6,6-1,1-0,0-3
11 31 0 11-31
11 31 1 11-10,10-12,12-18,18-24,24-25,25-26,26-30,30-31
11 31 2 11-10,10-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31
26 29 0 26-27,27-28,28-29
26 29 1 26-30,30-31,31-29
26 29 2 26-25,25-24,24-18,18-12,12-10,10-11,11-31,31-29
0 24 0 0-1,1-6,6-12,12-18,18-24
0 24 1 0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24
0 24 2 0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24
24 5 0 24-18,18-12,12-6,6-5
24 5 1 24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-7,7-4,4-5
24 5 2 24-18,18-12,12-6,6-7,7-4,4-5
12 24 0 12-18,18-24
12 24 1 12-10,10-11,11-31,31-30,30-26,26-25,25-24
12 24 2 12-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24
27 16 0 27-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16
27 16 1 27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16
27 16 2 27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-16
1 5 0 1-6,6-5
1 5 1 1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-6,6-7,7-4,4-5
1 5 2 1-6,6-7,7-4,4-5
25 0 0 25-24,24-18,18-12,12-6,6-1,1-0
25 0 1 25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0
25 0 2 25-26,26-30,30-31,31-11,11-10,10-12,12-6,6-1,1-0
13 29 0 13-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29
13 29 1 13-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29
13 29 2 13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-29
28 27 0 28-27
28 27 1 28-29,29-31,31-30,30-26,26-27
28 27 2 28-29,29-31,31-11,11-10,10-12,12-18,18-24,24-25,25-26,26-27
26 7 0 26-25,25-24,24-18,18-12,12-6,6-7
26 7 1 26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-5,5-4,4-7
26 7 2 26-30,30-31,31-11,11-10,10-12,12-6,6-7
29 26 0 29-28,28-27,27-26
29 26 1 29-31,31-30,30-26
29 26 2 29-31,31-11,11-10,10-12,12-18,18-24,24-25,25-26
3 27 0 3-2,2-23,23-22,22-31,31-29,29-28,28-27
3 27 1 3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-27
3 27 2 3-2,2-23,23-22,22-31,31-30,30-26,26-27
6 4 0 6-5,5-4
6 4 1 6-7,7-4
30 1 0 30-26,26-25,25-24,24-18,18-12,12-6,6-1
30 1 1 30-31,31-22,22-23,23-2,2-3,3-0,0-1
30 1 2 30-31,31-11,11-10,10-12,12-6,6-1
4 28 0 4-5,5-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28
4 28 1 4-7,7-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29,29-28
4 28 2 4-5,5-6,6-12,12-10,10-11,11-31,31-29,29-28
19 28 0 19-18,18-24,24-25,25-26,26-27,27-28
19 28 1 19-20,20-13,13-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28
19 28 2 19-18,18-12,12-10,10-11,11-31,31-29,29-28
7 1 0 7-6,6-1
7 1 1 7-4,4-5,5-6,6-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1
7 1 2 7-4,4-5,5-6,6-1
31 4 0 31-11,11-10,10-12,12-6,6-5,5-4
31 4 1 31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-7,7-4
31 4 2 31-11,11-10,10-12,12-6,6-7,7-4
5 17 0 5-6,6-8,8-9,9-17
5 17 1 5-4,4-7,7-6,6-12,12-18,18-19,19-20,20-13,13-17
5 17 2 5-4,4-7,7-6,6-8,8-9,9-17
20 31 0 20-19,19-18,18-24,24-25,25-26,26-30,30-31
20 31 1 20-13,13-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31
20 31 2 20-19,19-18,18-12,12-10,10-11,11-31
16 23 0 16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23
16 23 1 16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23
16 23 2 16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-22,22-23
6 30 0 6-12,12-18,18-24,24-25,25-26,26-30
6 30 1 6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30
6 30 2 6-12,12-10,10-11,11-31,31-30
21 30 0 21-20,20-19,19-18,18-24,24-25,25-26,26-30
21 30 1 21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-30
21 30 2 21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-30
19 2 0 19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2
19 2 1 19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2
19 2 2 19-18,18-12,12-6,6-1,1-0,0-3,3-2
17 22 0 17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22
17 22 1 17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22
17 22 2 17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-22
7 31 0 7-6,6-12,12-10,10-11,11-31
7 31 1 7-4,4-5,5-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31
7 31 2 7-4,4-5,5-6,6-12,12-10,10-11,11-31
22 29 0 22-31,31-29
22 29 1 22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29
22 29 2 22-31,31-30,30-26,26-27,27-28,28-29
20 5 0 20-19,19-18,18-12,12-6,6-5
20 5 1 20-13,13-17,17-9,9-8,8-6,6-7,7-4,4-5
20 5 2 20-13,13-17,17-9,9-8,8-6,6-5
18 21 0 18-19,19-20,20-21
18 21 1 18-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21
18 21 2 18-12,12-6,6-8,8-9,9-17,17-13,13-20,20-21
23 24 0 23-22,22-31,31-30,30-26,26-25,25-24
23 24 1 23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-24
23 24 2 23-22,22-31,31-11,11-10,10-12,12-18,18-24
8 3 0 8-6,6-1,1-0,0-3
8 3 1 8-9,9-17,17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3
8 3 2 8-6,6-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3
9 2 0 9-8,8-6,6-1,1-0,0-3,3-2
9 2 1 9-17,17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2
9 2 2 9-8,8-6,6-12,12-10,10-11,11-31,31-22,22-23,23-2
14 25 0 14-21,21-20,20-19,19-18,18-24,24-25
14 25 1 14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-30,30-26,26-25
14 25 2 14-15,15-16,16-17,17-13,13-20,20-19,19-18,18-24,24-25
10 25 0 10-12,12-18,18-24,24-25
10 25 1 10-11,11-31,31-30,30-26,26-25
10 25 2 10-11,11-31,31-29,29-28,28-27,27-26,26-25
15 28 0 15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28
15 28 1 15-16,16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28
15 28 2 15-16,16-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28
11 20 0 11-10,10-12,12-6,6-8,8-9,9-17,17-13,13-20
11 20 1 11-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20
11 20 2 11-10,10-12,12-18,18-19,19-20
0 31 0 0-3,3-2,2-23,23-22,22-31
0 31 1 0-1,1-6,6-12,12-10,10-11,11-31
0 31 2 0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-30,30-31
24 12 0 24-18,18-12
24 12 1 24-25,25-26,26-30,30-31,31-11,11-10,10-12
24 12 2 24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-12
14 3 0 14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3
14 3 1 14-21,21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3
14 3 2 14-21,21-20,20-19,19-18,18-12,12-6,6-1,1-0,0-3
12 23 0 12-10,10-11,11-31,31-22,22-23
12 23 1 12-6,6-1,1-0,0-3,3-2,2-23
12 23 2 12-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23
1 30 0 1-0,0-3,3-2,2-23,23-22,22-31,31-30
1 30 1 1-6,6-12,12-18,18-24,24-25,25-26,26-30
1 30 2 1-6,6-12,12-10,10-11,11-31,31-30
25 9 0 25-24,24-18,18-19,19-20,20-13,13-17,17-9
25 9 1 25-26,26-30,30-31,31-11,11-10,10-12,12-6,6-8,8-9
25 9 2 25-24,24-18,18-12,12-6,6-8,8-9
13 22 0 13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22
13 22 1 13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22
13 22 2 13-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-22
28 18 0 28-27,27-26,26-25,25-24,24-18
28 18 1 28-29,29-31,31-11,11-10,10-12,12-18
28 18 2 28-29,29-31,31-30,30-26,26-25,25-24,24-18
2 29 0 2-23,23-22,22-31,31-29
2 29 1 2-3,3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29
2 29 2 2-23,23-22,22-31,31-30,30-26,26-27,27-28,28-29
26 14 0 26-25,25-24,24-18,18-19,19-20,20-21,21-14
26 14 1 26-30,30-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14
26 14 2 26-30,30-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14
29 19 0 29-28,28-27,27-26,26-25,25-24,24-18,18-19
29 19 1 29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-13,13-20,20-19
29 19 2 29-31,31-11,11-10,10-12,12-18,18-19
3 0 0 3-0
3 0 1 3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-6,6-1,1-0
3 0 2 3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0
27 15 0 27-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15
27 15 1 27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15
27 15 2 27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-16,16-15
30 8 0 30-31,31-11,11-10,10-12,12-6,6-8
30 8 1 30-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8
30 8 2 30-26,26-25,25-24,24-18,18-12,12-6,6-8
4 27 0 4-5,5-6,6-12,12-18,18-24,24-25,25-26,26-27
4 27 1 4-7,7-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29,29-28,28-27
4 27 2 4-7,7-6,6-12,12-18,18-24,24-25,25-26,26-27
28 8 0 28-29,29-31,31-11,11-10,10-12,12-6,6-8
28 8 1 28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8
28 8 2 28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-8
31 13 0 31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-13
31 13 1 31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-13
31 13 2 31-11,11-10,10-12,12-18,18-19,19-20,20-13
5 26 0 5-6,6-12,12-18,18-24,24-25,25-26
5 26 1 5-4,4-7,7-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26
5 26 2 5-6,6-12,12-10,10-11,11-31,31-30,30-26
29 13 0 29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13
29 13 1 29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-13
29 13 2 29-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13
16 14 0 16-15,15-14
16 14 1 16-17,17-13,13-20,20-21,21-14
16 14 2 16-17,17-9,9-8,8-6,6-12,12-18,18-19,19-20,20-21,21-14
6 17 0 6-8,8-9,9-17
6 17 1 6-12,12-18,18-19,19-20,20-13,13-17
6 17 2 6-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17
30 18 0 30-26,26-25,25-24,24-18
30 18 1 30-31,31-11,11-10,10-12,12-18
30 18 2 30-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18
19 11 0 19-18,18-24,24-25,25-26,26-30,30-31,31-11
19 11 1 19-20,20-13,13-17,17-9,9-8,8-6,6-12,12-10,10-11
19 11 2 19-18,18-12,12-10,10-11
17 15 0 17-16,16-15
17 15 1 17-13,13-20,20-21,21-14,14-15
17 15 2 17-9,9-8,8-6,6-12,12-18,18-19,19-20,20-21,21-14,14-15
7 20 0 7-6,6-12,12-18,18-19,19-20
7 20 1 7-4,4-5,5-6,6-8,8-9,9-17,17-13,13-20
7 20 2 7-6,6-8,8-9,9-17,17-13,13-20
22 20 0 22-31,31-11,11-10,10-12,12-18,18-19,19-20
22 20 1 22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20
22 20 2 22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20
20 12 0 20-19,19-18,18-12
20 12 1 20-13,13-17,17-9,9-8,8-6,6-12
20 12 2 20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12
18 12 0 18-12
18 12 1 18-24,24-25,25-26,26-30,30-31,31-11,11-10,10-12
18 12 2 18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-12
23 17 0 23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17
23 17 1 23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17
23 17 2 23-22,22-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17
21 1 0 21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1
21 1 1 21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1
21 1 2 21-20,20-19,19-18,18-12,12-6,6-1
8 10 0 8-6,6-12,12-10
8 10 1 8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-11,11-10
8 10 2 8-9,9-17,17-13,13-20,20-19,19-18,18-12,12-10
22 14 0 22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14
22 14 1 22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14
22 14 2 22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14
9 11 0 9-8,8-6,6-12,12-10,10-11
9 11 1 9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-11
9 11 2 9-17,17-13,13-20,20-19,19-18,18-12,12-10,10-11
23 15 0 23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15
23 15 1 23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14,14-15
23 15 2 23-22,22-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15
10 0 0 10-12,12-6,6-1,1-0
10 0 1 10-11,11-31,31-22,22-23,23-2,2-3,3-0
10 0 2 10-12,12-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0
8 16 0 8-9,9-17,17-16
8 16 1 8-6,6-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16
8 16 2 8-6,6-12,12-18,18-19,19-20,20-13,13-17,17-16
11 13 0 11-10,10-12,12-6,6-8,8-9,9-17,17-13
11 13 1 11-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-13
11 13 2 11-10,10-12,12-18,18-19,19-20,20-13
0 22 0 0-3,3-2,2-23,23-22
0 22 1 0-1,1-6,6-12,12-10,10-11,11-31,31-22
0 22 2 0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-30,30-31,31-22
24 19 0 24-18,18-19
24 19 1 24-25,25-26,26-30,30-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-13,13-20,20-19
24 19 2 24-25,25-26,26-30,30-31,31-11,11-10,10-12,12-18,18-19
14 10 0 14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-10
14 10 1 14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-11,11-10
14 10 2 14-21,21-20,20-19,19-18,18-12,12-10
12 14 0 12-18,18-19,19-20,20-21,21-14
12 14 1 12-6,6-8,8-9,9-17,17-16,16-15,15-14
12 14 2 12-18,18-19,19-20,20-13,13-17,17-16,16-15,15-14
1 23 0 1-0,0-3,3-2,2-23
1 23 1 1-6,6-12,12-10,10-11,11-31,31-22,22-23
1 23 2 1-6,6-12,12-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23
25 18 0 25-24,24-18
25 18 1 25-26,26-30,30-31,31-11,11-10,10-12,12-18
25 18 2 25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-18
15 3 0 15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3
15 3 1 15-14,14-21,21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3
15 3 2 15-14,14-21,21-20,20-19,19-18,18-12,12-6,6-1,1-0,0-3
13 15 0 13-17,17-16,16-15
13 15 1 13-20,20-21,21-14,14-15
13 15 2 13-20,20-19,19-18,18-12,12-6,6-8,8-9,9-17,17-16,16-15
2 20 0 2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20
2 20 1 2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20
2 20 2 2-3,3-0,0-1,1-6,6-12,12-18,18-19,19-20
26 9 0 26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9
26 9 1 26-30,30-31,31-11,11-10,10-12,12-6,6-8,8-9
26 9 2 26-25,25-24,24-18,18-12,12-6,6-8,8-9
0 12 0 0-1,1-6,6-12
0 12 1 0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12
0 12 2 0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-12
3 9 0 3-0,0-1,1-6,6-8,8-9
3 9 1 3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-9
3 9 2 3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-6,6-8,8-9
27 4 0 27-26,26-25,25-24,24-18,18-12,12-6,6-5,5-4
27 4 1 27-28,28-29,29-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-7,7-4
27 4 2 27-26,26-25,25-24,24-18,18-12,12-6,6-7,7-4
1 9 0 1-6,6-8,8-9
1 9 1 1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-9
1 9 2 1-6,6-12,12-18,18-19,19-20,20-13,13-17,17-9
4 2 0 4-5,5-6,6-1,1-0,0-3,3-2
4 2 1 4-7,7-6,6-12,12-10,10-11,11-31,31-22,22-23,23-2
4 2 2 4-7,7-6,6-1,1-0,0-3,3-2
28 7 0 28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-7
28 7 1 28-29,29-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-5,5-4,4-7
28 7 2 28-29,29-31,31-11,11-10,10-12,12-6,6-7
2 14 0 2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14
2 14 1 2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14
2 14 2 2-3,3-0,0-1,1-6,6-12,12-18,18-19,19-20,20-21,21-14
31 10 0 31-11,11-10
31 10 1 31-30,30-26,26-25,25-24,24-18,18-12,12-10
31 10 2 31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-10
5 3 0 5-6,6-1,1-0,0-3
5 3 1 5-4,4-7,7-6,6-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3
5 3 2 5-4,4-7,7-6,6-1,1-0,0-3
29 6 0 29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-6
29 6 1 29-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6
29 6 2 29-31,31-11,11-10,10-12,12-6
16 5 0 16-17,17-9,9-8,8-6,6-5
16 5 1 16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-6,6-7,7-4,4-5
16 5 2 16-17,17-9,9-8,8-6,6-7,7-4,4-5
6 8 0 6-8
6 8 1 6-12,12-18,18-19,19-20,20-13,13-17,17-9,9-8
6 8 2 6-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8
30 21 0 30-26,26-25,25-24,24-18,18-19,19-20,20-21
30 21 1 30-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21
30 21 2 30-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21
19 16 0 19-20,20-21,21-14,14-15,15-16
19 16 1 19-18,18-12,12-6,6-8,8-9,9-17,17-16
19 16 2 19-20,20-13,13-17,17-16
17 0 0 17-9,9-8,8-6,6-1,1-0
17 0 1 17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0
17 0 2 17-13,13-20,20-19,19-18,18-12,12-6,6-1,1-0
7 13 0 7-6,6-8,8-9,9-17,17-13
7 13 1 7-4,4-5,5-6,6-12,12-18,18-19,19-20,20-13
7 13 2 7-6,6-12,12-18,18-19,19-20,20-13
31 16 0 31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16
31 16 1 31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16
31 16 2 31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-16
20 11 0 20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-11
20 11 1 20-13,13-17,17-9,9-8,8-6,6-12,12-10,10-11
20 11 2 20-19,19-18,18-12,12-10,10-11
18 7 0 18-12,12-6,6-7
18 7 1 18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-5,5-4,4-7
18 7 2 18-12,12-6,6-5,5-4,4-7
16 27 0 16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-27
16 27 1 16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27
16 27 2 16-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27
21 10 0 21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-10
21 10 1 21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-11,11-10
21 10 2 21-20,20-19,19-18,18-12,12-10
17 26 0 17-13,13-20,20-19,19-18,18-24,24-25,25-26
17 26 1 17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-30,30-26
17 26 2 17-9,9-8,8-6,6-12,12-18,18-24,24-25,25-26
22 1 0 22-23,23-2,2-3,3-0,0-1
22 1 1 22-31,31-11,11-10,10-12,12-6,6-1
22 1 2 22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-1
9 12 0 9-8,8-6,6-12
9 12 1 9-17,17-13,13-20,20-19,19-18,18-12
9 12 2 9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12
23 4 0 23-2,2-3,3-0,0-1,1-6,6-5,5-4
23 4 1 23-22,22-31,31-11,11-10,10-12,12-6,6-7,7-4
23 4 2 23-2,2-3,3-0,0-1,1-6,6-7,7-4
10 11 0 10-11
10 11 1 10-12,12-18,18-24,24-25,25-26,26-30,30-31,31-11
10 11 2 10-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11
8 23 0 8-6,6-1,1-0,0-3,3-2,2-23
8 23 1 8-9,9-17,17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23
8 23 2 8-6,6-12,12-10,10-11,11-31,31-22,22-23
11 2 0 11-31,31-22,22-23,23-2
11 2 1 11-10,10-12,12-6,6-1,1-0,0-3,3-2
11 2 2 11-10,10-12,12-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2
9 22 0 9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22
9 22 1 9-17,17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22
9 22 2 9-8,8-6,6-12,12-10,10-11,11-31,31-22
24 26 0 24-25,25-26
24 26 1 24-18,18-12,12-10,10-11,11-31,31-30,30-26
24 26 2 24-18,18-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26
