s t k edges
67 55 2 67-94,94-52,52-39,39-38,38-5,5-4,4-7,7-8,8-0,0-55
30 73 0 30-102,102-89,89-88,88-65,65-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73
30 73 1 30-31,31-18,18-94,94-52,52-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19,19-21,21-73
30 73 2 30-32,32-18,18-94,94-52,52-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73
87 40 0 87-52,52-39,39-74,74-41,41-40
87 40 1 87-15,15-39,39-43,43-42,42-49,49-40
87 40 2 87-15,15-39,39-74,74-41,41-40
63 3 0 63-62,62-55,55-8,8-76,76-3
63 3 1 63-60,60-61,61-58,58-75,75-54,54-6,6-4,4-3
63 3 2 63-62,62-54,54-6,6-4,4-3
33 84 0 33-41,41-46,46-47,47-84
33 84 1 33-34,34-35,35-36,36-37,37-3,3-78,78-83,83-84
33 84 2 33-41,41-46,46-101,101-47,47-84
53 25 0 53-72,72-73,73-26,26-23,23-24,24-25
53 25 1 53-50,50-95,95-22,22-19,19-20,20-25
53 25 2 53-72,72-73,73-21,21-19,19-20,20-25
57 94 0 57-1,1-0,0-8,8-76,76-3,3-39,39-52,52-94
57 94 1 57-56,56-58,58-75,75-54,54-6,6-71,71-64,64-67,67-94
57 94 2 57-56,56-0,0-8,8-76,76-3,3-39,39-52,52-94
39 26 0 39-101,101-47,47-84,84-85,85-23,23-26
39 26 1 39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19,19-21,21-73,73-26
39 26 2 39-43,43-42,42-81,81-82,82-24,24-23,23-26
80 73 0 80-46,46-47,47-84,84-85,85-23,23-26,26-73
80 73 1 80-79,79-24,24-25,25-20,20-19,19-21,21-73
80 73 2 80-79,79-24,24-23,23-26,26-73
43 95 0 43-42,42-81,81-82,82-24,24-25,25-20,20-19,19-22,22-95
43 95 1 43-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-95
43 95 2 43-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-22,22-95
100 4 0 100-50,50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-4
100 4 1 100-99,99-98,98-97,97-96,96-95,95-22,22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-38,38-5,5-4
100 4 2 100-50,50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-3,3-4
29 0 0 29-69,69-71,71-6,6-54,54-62,62-55,55-0
29 0 1 29-31,31-18,18-94,94-52,52-39,39-3,3-76,76-8,8-0
29 0 2 29-30,30-102,102-89,89-88,88-65,65-39,39-38,38-5,5-4,4-7,7-8,8-55,55-9,9-0
90 30 0 90-69,69-29,29-30
90 30 1 90-68,68-67,67-66,66-102,102-30
90 30 2 90-92,92-91,91-71,71-69,69-93,93-29,29-31,31-30
19 22 0 19-22
19 22 1 19-21,21-73,73-72,72-53,53-50,50-95,95-22
19 22 2 19-20,20-25,25-24,24-23,23-26,26-73,73-72,72-53,53-50,50-95,95-22
76 29 0 76-4,4-6,6-71,71-69,69-29
76 29 1 76-3,3-39,39-52,52-94,94-18,18-31,31-29
76 29 2 76-8,8-7,7-4,4-5,5-38,38-39,39-65,65-88,88-89,89-102,102-30,30-29
5 23 0 5-4,4-3,3-78,78-83,83-84,84-85,85-23
5 23 1 5-38,38-39,39-101,101-46,46-80,80-79,79-24,24-23
5 23 2 5-38,38-39,39-101,101-47,47-84,84-85,85-23
62 88 0 62-54,54-6,6-71,71-64,64-65,65-88
62 88 1 62-55,55-8,8-76,76-3,3-39,39-15,15-87,87-88
62 88 2 62-63,63-60,60-61,61-58,58-56,56-0,0-8,8-7,7-4,4-5,5-38,38-39,39-52,52-94,94-89,89-88
9 44 0 9-0,0-8,8-76,76-3,3-39,39-43,43-42,42-44
9 44 1 9-55,55-8,8-7,7-4,4-5,5-38,38-39,39-52,52-45,45-44
9 44 2 9-55,55-8,8-76,76-3,3-39,39-43,43-42,42-44
66 7 0 66-93,93-69,69-71,71-6,6-4,4-7
66 7 1 66-67,67-94,94-52,52-39,39-3,3-76,76-8,8-7
66 7 2 66-67,67-64,64-71,71-6,6-4,4-7
86 66 0 86-79,79-80,80-46,46-101,101-39,39-52,52-94,94-67,67-66
86 66 1 86-85,85-84,84-83,83-78,78-3,3-39,39-65,65-88,88-89,89-102,102-66
86 66 2 86-85,85-84,84-47,47-101,101-39,39-65,65-64,64-67,67-66
52 86 0 52-39,39-101,101-47,47-84,84-85,85-86
52 86 1 52-45,45-44,44-42,42-81,81-82,82-24,24-79,79-86
52 86 2 52-39,39-101,101-46,46-80,80-79,79-86
15 66 0 15-39,39-52,52-94,94-67,67-66
15 66 1 15-87,87-88,88-89,89-102,102-66
15 66 2 15-39,39-65,65-64,64-67,67-66
56 17 0 56-0,0-8,8-76,76-3,3-37,37-36,36-17
56 17 1 56-58,58-75,75-54,54-6,6-4,4-3,3-39,39-74,74-14,14-17
56 17 2 56-0,0-55,55-8,8-76,76-3,3-37,37-36,36-17
42 44 0 42-44
42 44 1 42-43,43-39,39-52,52-45,45-44
42 44 2 42-43,43-39,39-52,52-51,51-45,45-44
62 43 0 62-55,55-8,8-76,76-3,3-39,39-43
62 43 1 62-54,54-6,6-71,71-64,64-67,67-94,94-52,52-45,45-44,44-42,42-43
62 43 2 62-54,54-6,6-4,4-3,3-39,39-43
32 10 0 32-18,18-94,94-10
32 10 1 32-31,31-18,18-12,12-13,13-10
32 10 2 32-30,30-102,102-89,89-94,94-16,16-10
18 53 0 18-94,94-52,52-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-72,72-53
18 53 1 18-31,31-29,29-69,69-71,71-64,64-65,65-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19,19-22,22-95,95-50,50-53
18 53 2 18-94,94-52,52-45,45-44,44-42,42-81,81-82,82-24,24-23,23-26,26-73,73-72,72-53
38 48 0 38-39,39-101,101-46,46-48
38 48 1 38-5,5-4,4-3,3-39,39-43,43-42,42-49,49-48
38 48 2 38-39,39-74,74-41,41-46,46-48
4 96 0 4-3,3-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-22,22-95,95-96
4 96 1 4-76,76-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-100,100-99,99-98,98-97,97-96
4 96 2 4-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-95,95-96
8 99 0 8-76,76-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-100,100-99
8 99 1 8-7,7-4,4-3,3-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-22,22-95,95-96,96-97,97-98,98-99
8 99 2 8-7,7-4,4-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-100,100-99
14 57 0 14-74,74-39,39-3,3-76,76-8,8-0,0-56,56-57
14 57 1 14-17,17-36,36-37,37-3,3-4,4-7,7-8,8-55,55-0,0-1,1-57
14 57 2 14-74,74-39,39-3,3-76,76-8,8-0,0-1,1-57
71 56 0 71-6,6-54,54-75,75-58,58-56
71 56 1 71-64,64-65,65-39,39-3,3-76,76-8,8-0,0-56
71 56 2 71-69,69-93,93-66,66-67,67-94,94-52,52-39,39-38,38-5,5-4,4-7,7-8,8-55,55-0,0-1,1-57,57-56
18 68 0 18-94,94-67,67-68
18 68 1 18-31,31-29,29-69,69-90,90-68
18 68 2 18-94,94-89,89-102,102-66,66-67,67-68
75 61 0 75-58,58-61
75 61 1 75-54,54-62,62-63,63-60,60-61
75 61 2 75-55,55-0,0-56,56-58,58-61
51 52 0 51-52
51 52 1 51-45,45-52
51 52 2 51-45,45-44,44-42,42-43,43-39,39-52
37 73 0 37-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73
37 73 1 37-36,36-17,17-14,14-74,74-41,41-46,46-80,80-79,79-24,24-25,25-20,20-19,19-21,21-73
37 73 2 37-3,3-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73
41 14 0 41-74,74-14
41 14 1 41-33,33-34,34-35,35-36,36-17,17-14
41 14 2 41-46,46-101,101-39,39-74,74-14
61 83 0 61-58,58-56,56-0,0-8,8-76,76-3,3-78,78-83
61 83 1 61-60,60-63,63-62,62-54,54-6,6-4,4-3,3-39,39-101,101-47,47-84,84-83
61 83 2 61-58,58-75,75-54,54-6,6-4,4-3,3-78,78-83
27 47 0 27-24,24-23,23-85,85-84,84-47
27 47 1 27-28,28-82,82-24,24-79,79-80,80-46,46-47
27 47 2 27-24,24-79,79-80,80-46,46-47
47 32 0 47-101,101-39,39-52,52-94,94-18,18-32
47 32 1 47-46,46-41,41-74,74-39,39-65,65-88,88-89,89-102,102-30,30-32
47 32 2 47-2,2-77,77-78,78-3,3-4,4-6,6-71,71-69,69-29,29-31,31-32
88 47 0 88-65,65-39,39-101,101-47
88 47 1 88-87,87-15,15-39,39-74,74-41,41-46,46-47
88 47 2 88-89,89-94,94-52,52-39,39-3,3-78,78-83,83-84,84-47
17 21 0 17-36,36-37,37-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-21
17 21 1 17-14,14-74,74-41,41-46,46-80,80-79,79-24,24-25,25-20,20-19,19-21
17 21 2 17-14,14-74,74-41,41-46,46-80,80-79,79-24,24-23,23-26,26-73,73-21
94 5 0 94-52,52-39,39-38,38-5
94 5 1 94-67,67-64,64-71,71-6,6-4,4-5
94 5 2 94-52,52-39,39-3,3-4,4-5
23 27 0 23-24,24-27
23 27 1 23-85,85-86,86-79,79-24,24-82,82-28,28-27
23 27 2 23-24,24-82,82-28,28-27
64 40 0 64-65,65-39,39-74,74-41,41-40
64 40 1 64-67,67-94,94-52,52-39,39-43,43-42,42-49,49-40
64 40 2 64-65,65-39,39-101,101-46,46-41,41-40
84 27 0 84-85,85-23,23-24,24-27
84 27 1 84-47,47-46,46-80,80-79,79-24,24-82,82-28,28-27
84 27 2 84-85,85-86,86-79,79-24,24-27
50 87 0 50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-52,52-87
50 87 1 50-95,95-22,22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-15,15-87
50 87 2 50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-15,15-87
13 33 0 13-10,10-94,94-52,52-39,39-74,74-41,41-33
13 33 1 13-11,11-94,94-89,89-88,88-65,65-39,39-3,3-37,37-36,36-35,35-34,34-33
13 33 2 13-11,11-94,94-52,52-39,39-74,74-41,41-33
70 18 0 70-6,6-71,71-69,69-29,29-31,31-18
70 18 1 70-54,54-6,6-4,4-3,3-39,39-52,52-94,94-18
70 18 2 70-6,6-71,71-64,64-67,67-94,94-18
101 0 0 101-39,39-3,3-76,76-8,8-0
101 0 1 101-47,47-2,2-77,77-78,78-3,3-4,4-7,7-8,8-55,55-0
101 0 2 101-46,46-41,41-74,74-39,39-38,38-5,5-4,4-6,6-54,54-62,62-55,55-9,9-0
74 81 0 74-39,39-43,43-42,42-81
74 81 1 74-41,41-46,46-80,80-79,79-24,24-82,82-81
74 81 2 74-41,41-40,40-49,49-42,42-81
40 65 0 40-41,41-74,74-39,39-65
40 65 1 40-49,49-42,42-43,43-39,39-15,15-87,87-88,88-65
40 65 2 40-49,49-42,42-43,43-39,39-65
3 87 0 3-39,39-52,52-87
3 87 1 3-4,4-5,5-38,38-39,39-15,15-87
3 87 2 3-76,76-4,4-6,6-71,71-64,64-65,65-88,88-87
60 28 0 60-63,63-62,62-55,55-8,8-76,76-3,3-39,39-43,43-42,42-81,81-82,82-28
60 28 1 60-61,61-58,58-75,75-54,54-6,6-4,4-3,3-78,78-83,83-84,84-85,85-23,23-24,24-27,27-28
60 28 2 60-63,63-62,62-54,54-6,6-4,4-3,3-39,39-43,43-42,42-81,81-82,82-28
64 71 0 64-71
64 71 1 64-67,67-66,66-93,93-69,69-71
64 71 2 64-65,65-39,39-3,3-4,4-6,6-71
50 38 0 50-95,95-22,22-19,19-20,20-25,25-24,24-79,79-80,80-46,46-101,101-39,39-38
50 38 1 50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-4,4-5,5-38
50 38 2 50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-38
36 21 0 36-37,37-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-21
36 21 1 36-17,17-14,14-74,74-41,41-46,46-80,80-79,79-24,24-25,25-20,20-19,19-21
36 21 2 36-37,37-3,3-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-21
22 64 0 22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-65,65-64
22 64 1 22-95,95-50,50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-52,52-94,94-67,67-64
22 64 2 22-19,19-20,20-25,25-24,24-79,79-80,80-46,46-101,101-39,39-65,65-64
26 15 0 26-23,23-85,85-84,84-47,47-101,101-39,39-15
26 15 1 26-73,73-21,21-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-52,52-87,87-15
26 15 2 26-23,23-24,24-82,82-81,81-42,42-43,43-39,39-15
83 82 0 83-84,84-85,85-23,23-24,24-82
83 82 1 83-78,78-3,3-39,39-43,43-42,42-81,81-82
83 82 2 83-84,84-85,85-86,86-79,79-24,24-82
46 74 0 46-41,41-74
46 74 1 46-101,101-39,39-74
46 74 2 46-47,47-2,2-77,77-78,78-3,3-37,37-36,36-17,17-14,14-74
36 100 0 36-37,37-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-100
36 100 1 36-17,17-14,14-74,74-41,41-46,46-80,80-79,79-24,24-25,25-20,20-19,19-22,22-95,95-96,96-97,97-98,98-99,99-100
36 100 2 36-37,37-3,3-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-100
2 52 0 2-47,47-101,101-39,39-52
2 52 1 2-77,77-78,78-3,3-39,39-15,15-87,87-52
2 52 2 2-77,77-78,78-3,3-39,39-52
22 51 0 22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-44,44-45,45-51
22 51 1 22-95,95-50,50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-52,52-51
22 51 2 22-19,19-20,20-25,25-24,24-79,79-80,80-46,46-101,101-39,39-52,52-51
79 6 0 79-80,80-46,46-101,101-39,39-3,3-4,4-6
79 6 1 79-24,24-82,82-81,81-42,42-43,43-39,39-65,65-64,64-71,71-6
79 6 2 79-86,86-85,85-84,84-83,83-78,78-3,3-76,76-8,8-55,55-75,75-54,54-6
91 22 0 91-71,71-64,64-65,65-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-22
91 22 1 91-92,92-90,90-69,69-71,71-6,6-4,4-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-95,95-22
91 22 2 91-71,71-64,64-65,65-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19,19-22
55 57 0 55-0,0-1,1-57
55 57 1 55-75,75-58,58-56,56-57
55 57 2 55-0,0-56,56-57
59 58 0 59-58
59 58 1 59-56,56-58
59 58 2 59-56,56-0,0-55,55-75,75-58
93 20 0 93-66,66-67,67-64,64-65,65-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20
93 20 1 93-69,69-71,71-6,6-4,4-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-21,21-19,19-20
93 20 2 93-66,66-67,67-64,64-65,65-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20
45 3 0 45-52,52-39,39-3
45 3 1 45-44,44-42,42-43,43-39,39-38,38-5,5-4,4-3
45 3 2 45-51,51-52,52-94,94-67,67-64,64-71,71-6,6-4,4-76,76-3
49 64 0 49-42,42-43,43-39,39-65,65-64
49 64 1 49-48,48-46,46-101,101-39,39-52,52-94,94-67,67-64
49 64 2 49-40,40-41,41-74,74-39,39-3,3-4,4-6,6-71,71-64
31 48 0 31-18,18-94,94-52,52-39,39-101,101-46,46-48
31 48 1 31-30,30-102,102-89,89-88,88-65,65-39,39-43,43-42,42-49,49-48
31 48 2 31-32,32-18,18-94,94-52,52-39,39-101,101-46,46-48
35 53 0 35-36,36-37,37-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72,72-53
35 53 1 35-34,34-33,33-41,41-46,46-80,80-79,79-24,24-25,25-20,20-19,19-22,22-95,95-50,50-53
35 53 2 35-34,34-33,33-41,41-46,46-80,80-79,79-24,24-23,23-26,26-73,73-72,72-53
92 34 0 92-91,91-71,71-64,64-65,65-39,39-74,74-41,41-33,33-34
92 34 1 92-90,90-69,69-71,71-6,6-4,4-3,3-37,37-36,36-35,35-34
92 34 2 92-91,91-71,71-6,6-4,4-3,3-37,37-36,36-35,35-34
96 37 0 96-95,95-22,22-19,19-20,20-25,25-24,24-79,79-80,80-46,46-41,41-74,74-14,14-17,17-36,36-37
96 37 1 96-97,97-98,98-99,99-100,100-50,50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-37
96 37 2 96-95,95-50,50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-37
82 8 0 82-81,81-42,42-43,43-39,39-3,3-76,76-8
82 8 1 82-24,24-23,23-85,85-84,84-83,83-78,78-3,3-4,4-7,7-8
82 8 2 82-28,28-27,27-24,24-79,79-80,80-46,46-101,101-39,39-38,38-5,5-4,4-6,6-54,54-62,62-55,55-8
91 77 0 91-71,71-6,6-4,4-3,3-78,78-77
91 77 1 91-92,92-90,90-68,68-67,67-94,94-52,52-39,39-101,101-47,47-2,2-77
91 77 2 91-71,71-64,64-65,65-39,39-3,3-78,78-77
11 12 0 11-13,13-12
11 12 1 11-94,94-18,18-12
11 12 2 11-10,10-13,13-12
72 14 0 72-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-37,37-36,36-17,17-14
72 14 1 72-53,53-50,50-95,95-22,22-19,19-20,20-25,25-24,24-79,79-80,80-46,46-41,41-74,74-14
72 14 2 72-73,73-26,26-23,23-24,24-79,79-80,80-46,46-41,41-74,74-14
54 98 0 54-6,6-4,4-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-100,100-99,99-98
54 98 1 54-62,62-55,55-8,8-76,76-3,3-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-22,22-95,95-96,96-97,97-98
54 98 2 54-70,70-6,6-4,4-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-100,100-99,99-98
1 22 0 1-0,0-8,8-76,76-3,3-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-22
1 22 1 1-57,57-56,56-58,58-75,75-54,54-6,6-4,4-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-95,95-22
1 22 2 1-0,0-8,8-76,76-3,3-78,78-83,83-84,84-85,85-23,23-24,24-25,25-20,20-19,19-22
81 92 0 81-42,42-43,43-39,39-65,65-64,64-71,71-91,91-92
81 92 1 81-82,82-24,24-79,79-80,80-46,46-101,101-39,39-52,52-94,94-67,67-68,68-90,90-92
81 92 2 81-42,42-44,44-45,45-52,52-94,94-67,67-68,68-90,90-92
58 97 0 58-56,56-0,0-8,8-76,76-3,3-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-22,22-95,95-96,96-97
58 97 1 58-75,75-54,54-6,6-4,4-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-100,100-99,99-98,98-97
58 97 2 58-56,56-0,0-8,8-76,76-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-95,95-96,96-97
21 91 0 21-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-4,4-6,6-71,71-91
21 91 1 21-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-52,52-94,94-67,67-68,68-90,90-92,92-91
21 91 2 21-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-65,65-64,64-71,71-91
78 100 0 78-83,83-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-100
78 100 1 78-77,77-2,2-47,47-46,46-80,80-79,79-24,24-25,25-20,20-19,19-22,22-95,95-96,96-97,97-98,98-99,99-100
78 100 2 78-77,77-2,2-47,47-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-100
44 76 0 44-42,42-43,43-39,39-3,3-76
44 76 1 44-45,45-52,52-39,39-38,38-5,5-4,4-76
44 76 2 44-45,45-52,52-39,39-3,3-76
7 88 0 7-8,8-76,76-3,3-39,39-65,65-88
7 88 1 7-4,4-5,5-38,38-39,39-15,15-87,87-88
7 88 2 7-4,4-3,3-39,39-65,65-88
48 23 0 48-46,46-47,47-84,84-85,85-23
48 23 1 48-49,49-42,42-81,81-82,82-24,24-23
48 23 2 48-46,46-80,80-79,79-24,24-23
68 90 0 68-90
68 90 1 68-67,67-64,64-71,71-69,69-90
68 90 2 68-67,67-66,66-93,93-69,69-90
54 29 0 54-6,6-71,71-69,69-29
54 29 1 54-62,62-55,55-8,8-76,76-3,3-39,39-52,52-94,94-18,18-31,31-29
54 29 2 54-70,70-6,6-4,4-5,5-38,38-39,39-65,65-88,88-89,89-102,102-30,30-29
24 32 0 24-82,82-81,81-42,42-43,43-39,39-52,52-94,94-18,18-32
24 32 1 24-79,79-80,80-46,46-101,101-39,39-65,65-88,88-89,89-102,102-30,30-32
24 32 2 24-23,23-85,85-84,84-83,83-78,78-3,3-4,4-6,6-71,71-69,69-29,29-31,31-32
10 95 0 10-94,94-52,52-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19,19-22,22-95
10 95 1 10-16,16-94,94-89,89-88,88-65,65-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-95
10 95 2 10-94,94-52,52-45,45-44,44-42,42-81,81-82,82-24,24-25,25-20,20-19,19-22,22-95
30 26 0 30-102,102-89,89-88,88-65,65-39,39-101,101-47,47-84,84-85,85-23,23-26
30 26 1 30-31,31-18,18-94,94-52,52-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19,19-21,21-73,73-26
30 26 2 30-32,32-18,18-94,94-52,52-39,39-101,101-47,47-84,84-85,85-23,23-26
87 95 0 87-52,52-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19,19-22,22-95
87 95 1 87-15,15-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-95
87 95 2 87-52,52-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-22,22-95
34 73 0 34-33,33-41,41-46,46-80,80-79,79-24,24-25,25-20,20-19,19-21,21-73
34 73 1 34-35,35-36,36-37,37-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73
34 73 2 34-33,33-41,41-46,46-80,80-79,79-24,24-23,23-26,26-73
0 89 0 0-8,8-76,76-3,3-39,39-65,65-88,88-89
0 89 1 0-55,55-8,8-7,7-4,4-5,5-38,38-39,39-52,52-94,94-89
0 89 2 0-9,9-55,55-62,62-54,54-6,6-71,71-64,64-67,67-66,66-102,102-89
77 101 0 77-2,2-47,47-101
77 101 1 77-78,78-3,3-39,39-101
77 101 2 77-2,2-47,47-46,46-101
24 79 0 24-79
24 79 1 24-23,23-85,85-86,86-79
24 79 2 24-82,82-81,81-42,42-49,49-48,48-46,46-80,80-79
6 35 0 6-4,4-3,3-37,37-36,36-35
6 35 1 6-71,71-64,64-65,65-39,39-74,74-41,41-33,33-34,34-35
6 35 2 6-4,4-76,76-3,3-37,37-36,36-35
10 46 0 10-94,94-52,52-39,39-101,101-46
10 46 1 10-16,16-94,94-67,67-64,64-65,65-39,39-74,74-41,41-46
10 46 2 10-11,11-94,94-89,89-88,88-87,87-52,52-45,45-44,44-42,42-49,49-48,48-46
67 19 0 67-64,64-65,65-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19
67 19 1 67-94,94-52,52-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-21,21-19
67 19 2 67-94,94-52,52-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19
57 9 0 57-56,56-0,0-9
57 9 1 57-1,1-0,0-55,55-9
57 9 2 57-1,1-0,0-9
43 42 0 43-42
43 42 1 43-39,39-52,52-45,45-44,44-42
43 42 2 43-39,39-101,101-46,46-48,48-49,49-42
63 39 0 63-62,62-55,55-8,8-76,76-3,3-39
63 39 1 63-60,60-61,61-58,58-75,75-54,54-6,6-71,71-64,64-65,65-39
63 39 2 63-62,62-54,54-6,6-4,4-3,3-39
90 67 0 90-68,68-67
90 67 1 90-69,69-93,93-66,66-67
90 67 2 90-92,92-91,91-71,71-64,64-67
39 62 0 39-3,3-76,76-8,8-55,55-62
39 62 1 39-65,65-64,64-71,71-6,6-54,54-62
39 62 2 39-38,38-5,5-4,4-7,7-8,8-0,0-56,56-58,58-61,61-60,60-63,63-62
80 53 0 80-46,46-47,47-84,84-85,85-23,23-26,26-73,73-72,72-53
80 53 1 80-79,79-24,24-25,25-20,20-19,19-22,22-95,95-50,50-53
80 53 2 80-79,79-24,24-23,23-26,26-73,73-72,72-53
100 56 0 100-50,50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-76,76-8,8-0,0-56
100 56 1 100-99,99-98,98-97,97-96,96-95,95-22,22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-3,3-4,4-6,6-54,54-75,75-58,58-56
100 56 2 100-50,50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-3,3-76,76-8,8-0,0-56
15 49 0 15-39,39-43,43-42,42-49
15 49 1 15-87,87-52,52-39,39-101,101-46,46-48,48-49
15 49 2 15-39,39-101,101-46,46-48,48-49
19 50 0 19-22,22-95,95-50
19 50 1 19-21,21-73,73-72,72-53,53-50
19 50 2 19-22,22-95,95-96,96-97,97-98,98-99,99-100,100-50
76 1 0 76-8,8-0,0-1
76 1 1 76-4,4-7,7-8,8-55,55-0,0-56,56-57,57-1
76 1 2 76-8,8-55,55-0,0-1
5 11 0 5-38,38-39,39-52,52-94,94-11
5 11 1 5-4,4-6,6-71,71-64,64-67,67-94,94-16,16-11
5 11 2 5-4,4-3,3-39,39-52,52-94,94-11
9 72 0 9-0,0-8,8-76,76-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72
9 72 1 9-55,55-8,8-7,7-4,4-3,3-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-22,22-95,95-50,50-53,53-72
9 72 2 9-55,55-8,8-76,76-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72
52 42 0 52-45,45-44,44-42
52 42 1 52-39,39-43,43-42
52 42 2 52-87,87-15,15-39,39-101,101-46,46-48,48-49,49-42
56 45 0 56-0,0-8,8-76,76-3,3-39,39-52,52-45
56 45 1 56-58,58-75,75-54,54-6,6-71,71-64,64-67,67-94,94-52,52-51,51-45
56 45 2 56-57,57-1,1-0,0-55,55-8,8-7,7-4,4-5,5-38,38-39,39-43,43-42,42-44,44-45
42 0 0 42-43,43-39,39-3,3-76,76-8,8-0
42 0 1 42-44,44-45,45-52,52-39,39-38,38-5,5-4,4-7,7-8,8-55,55-0
42 0 2 42-49,49-48,48-46,46-101,101-39,39-65,65-64,64-71,71-6,6-54,54-62,62-55,55-9,9-0
32 22 0 32-18,18-94,94-52,52-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19,19-22
